doh_id,insp_rpt,name,address,phone_num,yelp_id,lat,lon,insp_date,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,yelp_cat,yelp_rating,yelp_reviews,risk,insp_name,insp_badge,license_number,crime_count,311_count,construction_count,avg_high_temp
148021,811549,BIDWELL,"1309 5TH ST NE WASHINGTON, DC 20002",2025470172,bidwell-washington,38.9086077,-76.9973795,2015-06-23,10:00:00,Routine,8,2,3,0,1,0,5,1,"[[Bars, bars], [American (New), newamerican], [Breakfast & Brunch, breakfast_brunch]]",3.5,149,3,Denise T. Lucas,603,931314000049,9,0,4,86.56
148021,823816,BIDWELL,"1309 5TH ST NE WASHINGTON, DC 20002",2025470172,bidwell-washington,38.9086077,-76.9973795,2016-04-13,10:50:00,Routine,4,2,0,0,0,0,4,2,"[[Bars, bars], [American (New), newamerican], [Breakfast & Brunch, breakfast_brunch]]",3.5,149,3,Alemayehu Tekleselassie,29,931314000049,10,0,8,72.27
148065,404372,AGUA 301,"301 WATER ST SE WASHINGTON, DC 20003",2024840301,agua-301-washington-2,38.8734522,-77.0015542,2014-09-19,00:05:00,Routine,5,2,2,0,1,0,3,1,"[[Mexican, mexican]]",3.0,258,3,JEMAL YASIN,26,931314000053,5,0,3,79.42
148065,611080,AGUA 301,"301 WATER ST SE WASHINGTON, DC 20003",2024840301,agua-301-washington-2,38.8734522,-77.0015542,2015-03-30,10:30:00,Routine,12,4,7,0,2,0,5,2,"[[Mexican, mexican]]",3.0,258,3,Laura Wildey,89,931314000053,5,0,3,68.59
148065,814194,AGUA 301,"301 WATER ST SE WASHINGTON, DC 20003",2024840301,agua-301-washington-2,38.8734522,-77.0015542,2015-10-19,11:45:00,Routine,4,1,2,0,0,0,2,1,"[[Mexican, mexican]]",3.0,258,3,Douglas Dalier,82,931314000053,10,0,3,71.67
148065,822531,AGUA 301,"301 WATER ST SE WASHINGTON, DC 20003",2024840301,agua-301-washington-2,38.8734522,-77.0015542,2016-02-24,11:10:00,Routine,5,2,1,0,0,0,4,2,"[[Mexican, mexican]]",3.0,258,3,Jaime Hernandez,607,931314000053,1,0,4,54.07
148089,203246,AU BON PAIN CAFE,"801 17TH ST NW WASHINGTON, DC 20006",2022961109,au-bon-pain-washington-35,38.9006267,-77.0389656,2014-04-23,13:00:00,Routine,2,0,2,0,0,0,0,0,"[[Coffee & Tea, coffee], [Bakeries, bakeries]]",5.0,1,2,A. Jackson,54,9313014000164,11,0,9,72.93
148089,607429,AU BON PAIN CAFE,"801 17TH ST NW WASHINGTON, DC 20006",2022961109,au-bon-pain-washington-35,38.9006267,-77.0389656,2015-01-28,13:15:00,Routine,2,0,2,0,0,0,0,0,"[[Coffee & Tea, coffee], [Bakeries, bakeries]]",5.0,1,2,ALEMAYEHU TEKLESELASSIE,29,9313014000164,17,1,7,32.48
148089,812291,AU BON PAIN CAFE,"801 17TH ST NW WASHINGTON, DC 20006",2022961109,au-bon-pain-washington-35,38.9006267,-77.0389656,2015-07-27,10:22:00,Routine,1,2,0,0,0,0,1,2,"[[Coffee & Tea, coffee], [Bakeries, bakeries]]",5.0,1,2,VICTOR CURRIE,88,9313014000164,19,0,5,98.52
148092,203236,CATCH 15,"1518 K ST NW WASHINGTON, DC 20005",2029692858,catch-15-washington-4,38.9021753,-77.0354027,2014-04-22,13:40:00,Routine,5,2,2,0,0,0,3,2,"[[Bars, bars], [Italian, italian], [Seafood, seafood]]",3.5,192,3,DOUGLAS DALIER,82,931314000055,20,0,9,67.32
148092,611086,CATCH 15,"1518 K ST NW WASHINGTON, DC 20005",2029692858,catch-15-washington-4,38.9021753,-77.0354027,2015-03-30,11:00:00,Routine,12,3,4,0,0,0,8,3,"[[Bars, bars], [Italian, italian], [Seafood, seafood]]",3.5,192,3,Megan Johnson,121,931314000055,15,0,9,68.59
148128,203440,ALBA OSTERIA,"425 I ST NW Washington, DC 20001",2027334454,alba-osteria-washington,38.9017054,-77.0169603,2014-05-05,12:59:00,Routine,13,4,9,0,1,0,4,3,"[[Italian, italian]]",3.5,255,3,Laura Wildey,89,931314000067,21,0,14,78.79
148128,606277,ALBA OSTERIA,"425 I ST NW Washington, DC 20001",2027334454,alba-osteria-washington,38.9017054,-77.0169603,2014-12-04,00:40:00,Routine,1,1,1,0,1,0,0,0,"[[Italian, italian]]",3.5,255,3,FANG,611,931314000067,13,0,6,34.75
148128,811203,ALBA OSTERIA,"425 I ST NW Washington, DC 20001",2027334454,alba-osteria-washington,38.9017054,-77.0169603,2015-06-05,14:00:00,Routine,4,6,2,0,3,0,2,3,"[[Italian, italian]]",3.5,255,3,Denise T. Lucas,603,931314000067,13,0,8,80.48
148173,610272,BISTRO CACAO,"320 MASSACHUSETTS AVE NE WASHINGTON, DC 20002",2025464737,bistro-cacao-washington-2,38.8944851,-77.0009586,2015-03-03,12:00:00,Routine,9,7,3,0,1,0,6,6,"[[French, french], [Brasseries, brasseries]]",4.0,429,3,JEMAL YASIN,26,931369010881,7,0,4,48.25
148173,813455,BISTRO CACAO,"320 MASSACHUSETTS AVE NE WASHINGTON, DC 20002",2025464737,bistro-cacao-washington-2,38.8944851,-77.0009586,2015-09-21,10:50:00,Routine,1,1,0,1,0,1,1,1,"[[French, french], [Brasseries, brasseries]]",4.0,429,3,FANG,611,931369010881,7,0,15,79.23
148173,821793,BISTRO CACAO,"320 MASSACHUSETTS AVE NE WASHINGTON, DC 20002",2025464737,bistro-cacao-washington-2,38.8944851,-77.0009586,2016-01-26,11:55:00,Routine,9,4,1,0,1,0,8,3,"[[French, french], [Brasseries, brasseries]]",4.0,429,3,Ivory Gene Cooper,650,931369010881,0,0,5,24.68
148187,611473,FIOLA MARE,"3050 K ST NW Washington, DC 20007",2026282888,fiola-washington,38.9020797,-77.0607409,2015-04-13,10:30:00,Routine,2,0,2,0,0,0,0,0,"[[Italian, italian]]",4.0,440,2,Douglas Dalier,82,9313140000087,8,0,1,70.68
148190,820300,FOUR SEASONS HOTEL (SEASON'S),"2800 PENNSYLVANIA AVE NW WASHINGTON, DC 20007",2023420444,seasons-restaurant-washington,38.9045011,-77.0575363,2015-11-13,09:00:00,Routine,1,1,0,0,0,0,1,1,"[[American (New), newamerican]]",4.0,57,4,Temesgen Jemaneh,422,931366001496,20,0,14,53.81
148222,611507,CAROLINA KITCHEN BAR & GRILL,"2350 WASHINGTON PL NE WASHINGTON, DC 20018",2027331216,carolina-kitchen-bar-and-grill-washington,38.9212242,-76.9947934,2015-04-13,12:55:00,Routine,10,6,6,0,2,0,4,4,"[[Southern, southern]]",2.5,170,3,Denise T. Lucas,603,931314000098,4,0,2,70.68
148225,205534,DEPT OF EDUCATION  CAFETERIA,"400 MARYLAND AVE SW Washington, DC 20024",2026461372,u-s-department-of-education-cafeteria-washington,38.8864887,-77.018728,2014-08-19,10:19:00,Routine,5,3,2,0,1,0,3,2,"[[Cafes, cafes]]",3.5,3,3,Laura Wildey,89,931314000101,1,0,4,79.39
148225,811743,DEPT OF EDUCATION  CAFETERIA,"400 MARYLAND AVE SW Washington, DC 20024",2026461372,u-s-department-of-education-cafeteria-washington,38.8864887,-77.018728,2015-06-25,11:30:00,Routine,2,2,1,0,1,0,1,1,"[[Cafes, cafes]]",3.5,3,3,SHARON CAVE,124,931314000101,3,0,4,80.55
148225,821241,DEPT OF EDUCATION  CAFETERIA,"400 MARYLAND AVE SW Washington, DC 20024",2026461372,u-s-department-of-education-cafeteria-washington,38.8864887,-77.018728,2015-12-29,11:30:00,Routine,3,2,3,0,0,0,0,2,"[[Cafes, cafes]]",3.5,3,3,Jaime Hernandez,607,931314000101,4,0,2,34.59
172247,611170,FUEL PIZZA,"2301 GEORGIA AVE NW WASHINGTON, DC 20001",2022990989,custom-fuel-pizza-washington-2,38.920636,-77.0215489,2015-03-31,12:10:00,Routine,2,0,1,0,0,0,1,0,"[[Salad, salad], [Pizza, pizza]]",3.5,28,2,R. ESPY-HARLAN,59,931314000072,14,0,7,66.54
172247,823253,FUEL PIZZA,"2301 GEORGIA AVE NW WASHINGTON, DC 20001",2022990989,custom-fuel-pizza-washington-2,38.920636,-77.0215489,2016-03-18,12:00:00,Routine,2,0,1,0,0,0,1,0,"[[Salad, salad], [Pizza, pizza]]",3.5,28,2,Denies T. Lucas,603,931314000072,15,0,7,60.48
172258,405758,EL TIO,"3345 14TH ST NW Washington, DC 20010",2024505620,el-tio-washington,38.9310079,-77.0324175,2014-11-14,13:24:00,Routine,7,3,2,0,0,0,5,3,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",3.0,75,3,ALEMAYEHU TEKLESELASSIE,29,931314000108,18,0,4,44.34
172258,810692,EL TIO,"3345 14TH ST NW Washington, DC 20010",2024505620,el-tio-washington,38.9310079,-77.0324175,2015-05-26,11:35:00,Routine,6,1,3,0,0,0,3,1,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",3.0,75,3,Douglas Dalier,82,931314000108,27,0,9,79.7
172258,814142,EL TIO,"3345 14TH ST NW Washington, DC 20010",2024505620,el-tio-washington,38.9310079,-77.0324175,2015-10-16,10:40:00,Routine,6,4,3,0,0,0,3,4,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",3.0,75,3,Denise T. Lucas,603,931314000108,20,0,9,75.62
172269,811392,AFTER PEACOCK ROOM,"2622 P ST NW WASHINGTON, DC 20007",2025254903,after-peacock-room-washington,38.9092188,-77.055492,2015-06-17,14:12:00,Routine,3,1,1,0,0,0,2,1,"[[Cafes, cafes], [American (New), newamerican]]",4.5,34,3,ALEMAYEHU TEKLESELASSIE,29,931314000114,8,0,12,87.12
172294,404378,APPIOO RESTAURANT,"1924 9TH ST NW WASHINGTON, DC 20001",2028032371,appioo-african-bar-and-grill-washington-2,38.9162871,-77.0242813,2014-09-23,12:35:00,Routine,5,2,1,0,0,0,4,2,"[[Bars, bars], [African, african], [Music Venues, musicvenues]]",3.5,28,3,ALEMAYEHU TEKLESELASSIE,29,931314000122,26,0,7,73.01
172294,611309,APPIOO RESTAURANT,"1924 9TH ST NW WASHINGTON, DC 20001",2028032371,appioo-african-bar-and-grill-washington-2,38.9162871,-77.0242813,2015-04-07,12:15:00,Routine,8,2,3,0,0,0,5,2,"[[Bars, bars], [African, african], [Music Venues, musicvenues]]",3.5,28,3,ALEMAYEHU TEKLESELASSIE,29,931314000122,22,0,9,64.13
172304,405221,GRILLED CHEESE DC,"1730 PENNSYLVANIA AVE NW Washington, DC 20004",2023934232,gcdc-grilled-cheese-bar-washington,38.898714,-77.0403286,2014-10-27,10:40:00,Routine,7,5,3,0,0,0,4,5,"[[American (Traditional), tradamerican], [Comfort Food, comfortfood]]",3.5,213,3,ROSS GATERETSE,624,930514000120,15,0,5,71.07
172304,810467,GRILLED CHEESE DC,"1730 PENNSYLVANIA AVE NW Washington, DC 20004",2023934232,gcdc-grilled-cheese-bar-washington,38.898714,-77.0403286,2015-05-15,14:16:00,Routine,11,2,8,0,1,0,3,1,"[[American (Traditional), tradamerican], [Comfort Food, comfortfood]]",3.5,213,3,Laura Wildey,89,930514000120,16,0,8,79.84
172304,822733,GRILLED CHEESE DC,"1730 PENNSYLVANIA AVE NW Washington, DC 20004",2023934232,gcdc-grilled-cheese-bar-washington,38.898714,-77.0403286,2016-03-03,11:05:00,Routine,5,2,5,0,1,0,0,1,"[[American (Traditional), tradamerican], [Comfort Food, comfortfood]]",3.5,213,3,Joyce Moore,64,930514000120,14,1,15,62.6
172325,811181,COMPASS ROSE ,"1346 T ST NW Washington, DC 20009",2025064765,compass-rose-washington-3,38.9154219,-77.0316396,2015-06-10,17:25:00,Routine,4,1,2,0,0,0,2,1,"[[Mediterranean, mediterranean], [Ethnic Food, ethnicmarkets], [Gastropubs, gastropubs]]",4.0,274,3,ALEMAYEHU TEKLESELASSIE,29,931340000134,30,0,5,91.84
172327,405995,CAMPONO CAFE,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",2025054000,campono-washington,38.8978425,-77.054991,2014-11-21,12:45:00,Routine,5,4,3,0,1,0,2,3,"[[Pizza, pizza], [Gelato, gelato], [Cafes, cafes]]",4.0,47,3,ROSS GATERETSE,624,931314000129,9,0,4,51.06
172327,611162,CAMPONO CAFE,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",2025054000,campono-washington,38.8978425,-77.054991,2015-03-31,12:03:00,Routine,15,2,11,1,1,0,4,1,"[[Pizza, pizza], [Gelato, gelato], [Cafes, cafes]]",4.0,47,3,Laura Wildey,89,931314000129,6,0,2,66.54
172327,813182,CAMPONO CAFE,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",2025054000,campono-washington,38.8978425,-77.054991,2015-09-04,12:55:00,Routine,3,2,0,0,0,0,3,2,"[[Pizza, pizza], [Gelato, gelato], [Cafes, cafes]]",4.0,47,3,ROSS J. GATERETSE,624,931314000129,8,0,8,78.87
172327,825102,CAMPONO CAFE,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",2025054000,campono-washington,38.8978425,-77.054991,2016-05-31,14:45:00,Routine,4,0,2,0,0,0,2,0,"[[Pizza, pizza], [Gelato, gelato], [Cafes, cafes]]",4.0,47,3,Joyce Moore,64,931314000129,0,0,1,82.83
172334,202520,EDDIE'S CARRYOUT,"7730 GEORGIA AVE NW Washington, DC 20012",2027222800,eddies-carryout-washington,38.9834142,-77.0268423,2014-03-26,10:54:00,Routine,8,8,3,0,0,0,5,8,"[[Fast Food, hotdogs]]",3.0,4,3,Ivory Gene Cooper,650,931312000068,0,0,0,67.21
172334,610333,EDDIE'S CARRYOUT,"7730 GEORGIA AVE NW Washington, DC 20012",2027222800,eddies-carryout-washington,38.9834142,-77.0268423,2015-02-27,14:20:00,Routine,5,3,4,0,1,0,1,2,"[[Fast Food, hotdogs]]",3.0,4,3,C BASSEY,612,931312000068,1,0,2,48.06
172334,811386,EDDIE'S CARRYOUT,"7730 GEORGIA AVE NW Washington, DC 20012",2027222800,eddies-carryout-washington,38.9834142,-77.0268423,2015-06-17,13:00:00,Routine,12,8,0,0,0,0,12,8,"[[Fast Food, hotdogs]]",3.0,4,3,Joyce Moore,64,931312000068,1,0,1,87.12
172369,611188,AMSTERDAM FALAFELSHOP,"2425 18TH ST NW WASHINGTON, DC 20006",2022341969,amsterdam-falafelshop-washington-4,38.9211817,-77.0418886,2015-04-01,13:20:00,Routine,5,3,1,0,1,0,4,2,"[[Vegetarian, vegetarian], [Middle Eastern, mideastern], [Falafel, falafel]]",4.5,1612,4,Jaime Hernandez,607,931368001720,13,0,9,66.93
172369,813458,AMSTERDAM FALAFELSHOP,"2425 18TH ST NW WASHINGTON, DC 20006",2022341969,amsterdam-falafelshop-washington-4,38.9211817,-77.0418886,2015-09-21,11:35:00,Routine,2,2,0,0,1,0,2,1,"[[Vegetarian, vegetarian], [Middle Eastern, mideastern], [Falafel, falafel]]",4.5,1612,4,Jaime Hernandez,607,931368001720,21,0,9,79.23
172369,823287,AMSTERDAM FALAFELSHOP,"2425 18TH ST NW WASHINGTON, DC 20006",2022341969,amsterdam-falafelshop-washington-4,38.9211817,-77.0418886,2016-03-21,11:00:00,Routine,2,1,0,0,0,0,2,1,"[[Vegetarian, vegetarian], [Middle Eastern, mideastern], [Falafel, falafel]]",4.5,1612,4,Temesgen Jemaneh.,422,931368001720,16,0,7,58.31
172412,204056,DISTRICT TACO,"1919 M ST NW Washington, DC 20036",2028889898,district-taco-washington-4,38.9061021,-77.0444795,2014-06-06,13:35:00,Routine,3,0,1,0,0,0,2,0,"[[Mexican, mexican]]",3.5,191,3,Douglas Dalier,82,931314000159,16,0,4,78.68
172412,610865,DISTRICT TACO,"1919 M ST NW Washington, DC 20036",2028889898,district-taco-washington-4,38.9061021,-77.0444795,2015-03-24,10:50:00,Routine,5,3,3,0,1,0,2,2,"[[Mexican, mexican]]",3.5,191,3,Megan Johnson,121,931314000159,15,0,6,67.85
172430,405203,GRAND DELI,"300 E ST SW Washington, DC 20024",2025548826,grand-deli-and-cafe-washington,38.8829367,-77.0163228,2014-10-27,11:50:00,Routine,4,0,1,0,0,0,3,0,"[[Cafes, cafes], [Delis, delis]]",3.5,8,3,Laura Wildey,89,931314000170,6,0,0,71.07
172430,810716,GRAND DELI,"300 E ST SW Washington, DC 20024",2025548826,grand-deli-and-cafe-washington,38.8829367,-77.0163228,2015-05-06,11:10:00,Routine,6,0,2,0,0,0,4,0,"[[Cafes, cafes], [Delis, delis]]",3.5,8,3,Carolene Bailey,107,931314000170,3,0,4,80.78
172431,405205,GRAND CAFE,"300 E ST SW Washington, DC 20024",2025548826,grand-deli-and-cafe-washington,38.8829367,-77.0163228,2014-10-27,12:31:00,Routine,9,2,3,0,0,0,6,2,"[[Cafes, cafes], [Delis, delis]]",3.5,8,3,Laura Wildey,89,931314000171,6,0,0,71.07
172431,811055,GRAND CAFE,"300 E ST SW Washington, DC 20024",2025548826,grand-deli-and-cafe-washington,38.8829367,-77.0163228,2015-05-18,22:45:00,Routine,7,0,4,0,0,0,3,0,"[[Cafes, cafes], [Delis, delis]]",3.5,8,3,Carolene Bailey,107,931314000171,4,0,2,84.74
172431,820427,GRAND CAFE,"300 E ST SW Washington, DC 20024",2025548826,grand-deli-and-cafe-washington,38.8829367,-77.0163228,2015-11-18,11:25:00,Routine,6,4,1,0,0,0,5,4,"[[Cafes, cafes], [Delis, delis]]",3.5,8,3,Jaime Hernandez,607,931314000171,5,0,4,55.02
172449,611668,CAFE DELUXE (HILTON GARDEN INN),"2201 M ST NW WASHINGTON, DC 20037",2029746010,hilton-garden-inn-washington-8,38.9055607,-77.0491638,2015-04-20,11:05:00,Routine,3,0,3,0,0,0,0,0,"[[Hotels, hotels], [Venues & Event Spaces, venues]]",3.0,26,3,Joyce Moore,64,93130140000173,22,0,5,68.87
172454,404780,DINO'S GROTO ,"1914 9TH ST NW WASHINGTON, DC 20002",2026862966,dinos-grotto-washington-5,38.9042685,-76.9937768,2014-10-08,11:50:00,Routine,4,1,1,0,1,0,3,0,"[[Italian, italian], [Cocktail Bars, cocktailbars], [Seafood, seafood]]",4.0,167,2,ALEMAYEHU TEKLESELASSIE,29,931314000176,22,0,3,77.09
172467,812779,BROOKLAND'S FINEST,"3126 12TH ST NE WASHINGTON, DC 20017",2026360050,brooklands-finest-washington-2,38.9294049,-76.9910241,2015-08-20,11:35:00,Routine,5,2,2,0,0,0,3,2,"[[American (New), newamerican], [Bars, bars]]",4.0,241,4,Dawn Adams,19,931314000190,5,0,10,89.07
172467,821284,BROOKLAND'S FINEST,"3126 12TH ST NE WASHINGTON, DC 20017",2026360050,brooklands-finest-washington-2,38.9294049,-76.9910241,2015-12-30,13:15:00,Routine,4,0,4,0,0,0,0,0,"[[American (New), newamerican], [Bars, bars]]",4.0,241,4,SHARON CAVE,124,931314000190,8,0,4,35.76
172477,811987,BARDO TAVERN & BREWPUB ,"1216 BLADENSBURG RD NE WASHINGTON, DC 20002",7622337070,bardo-washington,38.905865,-76.980026,2015-07-11,15:50:00,Routine,0,1,0,0,0,0,0,1,"[[American (New), newamerican], [Beer Gardens, beergardens]]",4.0,58,3,Arian R Gibson,61,931314000255,10,0,3,87.97
172481,812293,G STREET FOOD 15,"1030 15TH ST NW WASHINGTON, DC 20005",2028428484,g-street-food-washington-4,38.9034703,-77.0349618,2015-07-27,11:00:00,Routine,7,4,6,0,2,0,1,2,"[[Sandwiches, sandwiches], [Coffee Roasteries, coffeeroasteries], [Breakfast & Brunch, breakfast_brunch]]",3.5,89,3,Alice Jackson,54,931314000184,18,0,7,98.52
172486,606652,BERGAMI'S,"2350 WASHINGTON PL NE WASHINGTON, DC 20018",2022690300,bergamis-washington,38.9212242,-76.9947934,2014-12-19,11:30:00,Routine,3,0,2,0,0,0,1,0,"[[Pizza, pizza]]",4.0,35,3,SHARON CAVE,124,931314000182,13,0,4,28.09
172507,610247,HIP HOP FISH & CHICKEN,"2301 BENNING RD NE Washington, DC 20002",2023996565,hip-hop-fish-and-chicken-washington,38.8979539,-76.9727289,2015-03-02,14:02:00,Routine,4,1,2,2,0,1,2,1,"[[Seafood, seafood], [Chicken Wings, chicken_wings]]",3.0,18,3,FANG,611,931314000209,6,0,0,46.84
172507,820545,HIP HOP FISH & CHICKEN,"2301 BENNING RD NE Washington, DC 20002",2023996565,hip-hop-fish-and-chicken-washington,38.8979539,-76.9727289,2015-11-23,11:00:00,Routine,5,1,2,0,0,0,3,1,"[[Seafood, seafood], [Chicken Wings, chicken_wings]]",3.0,18,3,Alemayehu Tekleselassie,29,931314000209,10,0,3,51.61
172510,810470,BOURBON ADAMS MORGAN,"2321 18TH ST NW WASHINGTON, DC 20009",2023320800,bourbon-washington-2,38.9202658,-77.0415796,2015-05-15,12:00:00,Routine,5,4,3,0,0,0,2,4,"[[Bars, bars], [American (Traditional), tradamerican]]",3.5,307,3,Jaime Hernandez,607,931314000210,23,0,12,79.84
172553,813001,CRAIN & TURTLE,"828 UPSHUR ST NW Washington, DC 20011",2027232543,crane-and-turtle-washington-2,38.9417246,-77.0245565,2015-08-26,11:30:00,Routine,3,1,1,0,0,0,2,1,"[[Japanese, japanese], [French, french]]",4.5,111,3,R ESPY-HARLAN,59,9313140000216,9,0,6,86.06
172558,813811,GEORGETOWN DINETTE,"3206 O ST NW Washington, DC 20007",2023373649,georgetown-dinette-washington,38.907722,-77.063863,2015-10-05,10:30:00,Routine,7,2,0,0,0,0,7,2,"[[Diners, diners]]",4.0,19,2,Temesgen Jemaneh,422,91314000205,13,0,4,73.05
172584,611217,CREME ,"2436 14TH ST NW WASHINGTON, DC 20009",2022341884,creme-café-and-lounge-washington-2,38.9214784,-77.0323243,2015-04-02,14:20:00,Routine,5,1,2,0,1,0,3,0,"[[American (Traditional), tradamerican], [Soul Food, soulfood]]",3.5,318,3,ALEMAYEHU TEKLESELASSIE,29,931314000213,21,0,14,67.19
172606,821341,DOLPHINS'S FISH AND CHICKEN,"2301 BLADENSBURG RD NE WASHINGTON, DC 20018",2022690330,dolphins-fish-and-chicken-washington,38.9202828,-76.9697567,2016-01-05,11:23:00,Routine,4,1,1,0,0,0,3,1,"[[Chicken Wings, chicken_wings], [American (Traditional), tradamerican], [Seafood, seafood]]",3.5,19,2,Alemayehu Tekleselassie,29,931314000218,3,0,2,38.69
172618,607391,FAT PETE'S BBQ,"3407 CONNECTICUT AVE NW WASHINGTON, DC 20008",2023627777,fat-petes-barbeque-washington,38.9347736,-77.0575222,2015-01-27,11:35:00,Routine,1,1,0,0,0,0,1,1,"[[Barbeque, bbq]]",3.5,266,3,Alice Jackso,54,931314000224,5,0,3,34.79
172618,812510,FAT PETE'S BBQ,"3407 CONNECTICUT AVE NW WASHINGTON, DC 20008",2023627777,fat-petes-barbeque-washington,38.9347736,-77.0575222,2015-08-07,12:25:00,Routine,4,3,1,0,1,0,3,2,"[[Barbeque, bbq]]",3.5,266,3,Jaime Hernandez,607,931314000224,10,0,1,88.44
172628,611593,DOLCEZZA GELATO,"1418 14TH ST NW Washington, DC 20005",2028173900,dolcezza-washington-8,38.9095021,-77.0322003,2015-04-15,11:20:00,Routine,4,5,2,0,0,0,2,5,"[[Desserts, desserts], [Coffee & Tea, coffee], [Gelato, gelato]]",3.5,135,2,Jaime Hernandez,607,931314000227,27,0,16,75.93
172637,813304,BOSS SHEPHERD'S,"1299 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023472677,boss-shepherds-washington,38.8964601,-77.0288852,2015-09-11,12:30:00,Routine,4,0,4,0,0,0,0,0,"[[Seafood, seafood], [Burgers, burgers], [Cocktail Bars, cocktailbars]]",3.5,141,4,SHARON CAVE,124,931314000225,9,0,12,73.24
172637,822471,BOSS SHEPHERD'S,"1299 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023472677,boss-shepherds-washington,38.8964601,-77.0288852,2016-02-22,10:55:00,Routine,7,1,0,0,1,0,7,0,"[[Seafood, seafood], [Burgers, burgers], [Cocktail Bars, cocktailbars]]",3.5,141,4,Douglas Dalier,82,931314000225,11,0,6,44.1
172655,405585,A  DELI,"1300 2ND ST NE WASHINGTON, DC 20002",2028428045,a-deli-washington,38.9078933,-77.0037997,2014-11-05,13:00:00,Routine,4,0,4,0,0,0,0,0,"[[Italian, italian], [Delis, delis], [Sandwiches, sandwiches]]",3.5,28,3,SHARON CAVE,124,930514000104,14,0,9,53.98
172655,810756,A  DELI,"1300 2ND ST NE WASHINGTON, DC 20002",2028428045,a-deli-washington,38.9078933,-77.0037997,2015-05-28,10:15:00,Routine,12,4,2,0,0,0,10,4,"[[Italian, italian], [Delis, delis], [Sandwiches, sandwiches]]",3.5,28,3,Victoria Fletcher,87,930514000104,15,0,13,76.74
172655,824421,A  DELI,"1300 2ND ST NE WASHINGTON, DC 20002",2028428045,a-deli-washington,38.9078933,-77.0037997,2016-05-06,15:03:00,Routine,2,4,0,0,0,0,2,4,"[[Italian, italian], [Delis, delis], [Sandwiches, sandwiches]]",3.5,28,3,VICTOR CURRIE,88,930514000104,9,2,2,80.41
172677,610953,CAFE PARADISO,"2649 CONNECTICUT AVE NW Washington, DC 20006",,cafe-paradiso-washington,38.9249743,-77.0519675,2015-03-24,13:30:00,Routine,4,4,1,0,1,0,3,3,"[[Italian, italian]]",2.5,98,2,Alice Jackson,54,931314000236,3,0,4,67.85
172680,405871,DEVON & BLAKELY,"1776 G ST NW Washington, DC 20006",2028980303,devon-and-blakely-washington-4,38.8979521,-77.0411457,2014-11-18,13:05:00,Routine,9,1,2,0,0,0,7,1,"[[Delis, delis], [Soup, soup], [Sandwiches, sandwiches]]",3.0,55,3,ROSS GATERETSE,624,931314000240,15,0,2,48.58
172680,811821,DEVON & BLAKELY,"1776 G ST NW Washington, DC 20006",2028980303,devon-and-blakely-washington-4,38.8979521,-77.0411457,2015-07-02,09:30:00,Routine,8,4,4,0,1,0,4,3,"[[Delis, delis], [Soup, soup], [Sandwiches, sandwiches]]",3.0,55,3,Denise Lucas,603,931314000240,13,0,9,86.79
172680,822162,DEVON & BLAKELY,"1776 G ST NW Washington, DC 20006",2028980303,devon-and-blakely-washington-4,38.8979521,-77.0411457,2016-02-10,11:20:00,Routine,4,2,3,0,1,0,1,1,"[[Delis, delis], [Soup, soup], [Sandwiches, sandwiches]]",3.0,55,3,Joyce Moore,64,931314000240,15,0,5,43.13
172745,606451,BROOKLAND PINT,"666 MONROE ST NE WASHINGTON, DC 20017",2027582757,brookland-pint-washington-10,38.9325852,-76.9966963,2014-12-10,11:30:00,Routine,3,1,3,0,0,0,0,1,"[[Bars, bars], [American (Traditional), tradamerican]]",3.5,143,3,JEMAL YASIN,26,931314000259,6,0,2,35.69
172745,812768,BROOKLAND PINT,"666 MONROE ST NE WASHINGTON, DC 20017",2027582757,brookland-pint-washington-10,38.9325852,-76.9966963,2015-08-20,10:29:00,Routine,10,3,6,0,0,0,4,3,"[[Bars, bars], [American (Traditional), tradamerican]]",3.5,143,3,Laura Wildey,89,931314000259,5,0,9,89.07
172745,824342,BROOKLAND PINT,"666 MONROE ST NE WASHINGTON, DC 20017",2027582757,brookland-pint-washington-10,38.9325852,-76.9966963,2016-05-04,12:35:00,Routine,5,4,0,0,0,0,5,4,"[[Bars, bars], [American (Traditional), tradamerican]]",3.5,143,3,Jaime Hernandez,607,931314000259,6,1,0,79.37
172770,606329,BARNES & NOBLE CAFE,"625 MONROE ST NE WASHINGTON, DC 20017",2025943300,barnes-and-noble-cafe-at-cua-washington,38.9318644,-76.9971168,2014-12-08,12:30:00,Routine,0,1,0,0,1,0,0,0,"[[Coffee & Tea, coffee]]",3.5,9,2,JEMAL YASIN,26,931314000268,6,0,2,36.15
