report,violation,corrected_on_site,repeat_violation
202410,35.0,0,0
202410,45.0,0,0
202414,0.0,0,0
202414,20.0,0,0
202414,47.0,0,0
202416,0.0,0,0
202416,13.0,1,0
202416,21.0,1,0
202416,38.0,1,0
202416,53.0,1,0
202417,0.0,0,0
202417,7.0,1,0
202417,13.0,1,0
202417,27.0,0,1
202417,30.0,0,0
202417,33.0,1,0
202417,34.0,0,0
202417,36.0,1,0
202417,38.0,1,0
202421,0.0,0,0
202423,0.0,0,0
202423,1.0,1,0
202423,6.0,0,0
202423,13.0,1,0
202423,14.0,0,0
202423,19.0,0,0
202423,20.0,0,0
202423,38.0,0,0
202423,45.0,0,0
202423,48.0,0,0
202423,53.0,0,0
202430,0.0,0,0
202430,2.0,1,0
202430,8.0,1,0
202430,9.0,0,0
202432,0.0,0,0
202432,2.0,1,0
202432,7.0,1,0
202432,8.0,1,0
202432,13.0,1,0
202432,37.0,1,0
202432,45.0,0,0
202441,0.0,0,0
202441,1.0,0,0
202441,2.0,0,0
202441,13.0,0,0
202441,21.0,0,0
202442,0.0,0,0
202442,2.0,0,0
202442,6.0,1,0
202442,13.0,1,0
202442,14.0,1,0
202442,27.0,0,0
202442,37.0,1,0
202442,41.0,1,0
202442,42.0,0,0
202442,43.0,0,0
202442,44.0,0,0
202442,49.0,0,0
202442,53.0,0,0
202445,0.0,0,0
202445,2.0,0,0
202445,8.0,0,0
202445,13.0,0,0
202445,47.0,0,0
202448,0.0,0,0
202448,1.0,0,0
202448,4.0,0,0
202448,5.0,0,0
202448,6.0,0,0
202448,7.0,0,0
202448,13.0,0,0
202448,14.0,0,0
202448,21.0,0,0
202448,26.0,0,0
202448,34.0,0,0
202448,35.0,0,0
202448,36.0,0,0
202448,37.0,0,0
202448,38.0,0,0
202448,39.0,0,0
202448,41.0,0,0
202448,47.0,0,0
202448,50.0,0,0
202448,51.0,0,0
202448,53.0,0,0
202448,54.0,0,0
202450,0.0,0,0
202450,1.0,0,0
202450,4.0,0,0
202450,6.0,0,0
202450,8.0,0,0
202450,38.0,0,0
202450,48.0,0,0
202450,49.0,0,0
202462,0.0,0,0
202462,2.0,1,0
202465,0.0,0,0
202465,14.0,0,0
202465,20.0,0,0
202465,35.0,0,0
202465,36.0,0,0
202465,45.0,0,0
202465,54.0,0,0
202468,0.0,0,0
202468,1.0,0,1
202468,26.0,1,1
202468,37.0,1,1
202468,47.0,0,1
202468,50.0,0,1
202468,53.0,0,1
202468,54.0,0,1
202469,0.0,0,0
202469,13.0,0,0
202469,14.0,0,0
202469,19.0,0,0
202469,20.0,0,0
202469,21.0,0,0
202469,37.0,0,0
202469,53.0,0,0
202471,0.0,0,0
202471,13.0,1,0
202471,26.0,1,0
202471,35.0,0,0
202471,42.0,1,0
202471,53.0,0,0
202478,0.0,0,0
202478,4.0,1,0
202478,7.0,1,0
202478,8.0,1,0
202478,13.0,1,0
202478,46.0,0,0
202478,53.0,0,0
202490,0.0,0,0
202490,2.0,0,0
202490,45.0,1,0
202490,54.0,0,0
202512,0.0,0,0
202512,1.0,0,0
202512,14.0,0,0
202512,46.0,0,0
202512,49.0,0,0
202519,0.0,0,0
202519,41.0,0,0
202519,50.0,0,1
202520,0.0,0,0
202520,2.0,0,0
202520,8.0,0,0
202520,13.0,1,0
202520,14.0,0,0
202520,20.0,1,0
202520,35.0,1,0
202520,36.0,0,0
202520,39.0,0,0
202520,43.0,0,0
202520,45.0,0,0
202520,46.0,0,0
202520,47.0,0,0
202520,49.0,0,0
202520,50.0,0,0
202520,53.0,0,0
202520,54.0,0,0
202526,0.0,0,0
202526,1.0,0,0
202526,14.0,1,0
202526,20.0,1,0
202526,34.0,0,0
202526,43.0,1,0
202526,45.0,0,0
202533,0.0,0,0
202533,1.0,0,0
202533,45.0,0,0
202533,51.0,0,0
202533,52.0,0,0
202533,53.0,0,0
202569,0.0,0,0
202569,1.0,0,0
202569,12.0,0,0
202569,13.0,1,0
202569,38.0,1,0
202569,39.0,1,0
202572,0.0,0,0
202572,19.0,1,0
202572,21.0,1,0
202572,34.0,0,0
202572,35.0,0,0
202572,39.0,0,0
202572,47.0,0,0
202572,53.0,0,0
202580,0.0,0,0
202580,1.0,1,0
202580,12.0,1,0
202580,13.0,1,0
202580,14.0,0,0
202580,34.0,0,0
202580,35.0,1,0
202580,36.0,0,0
202580,37.0,1,0
202580,38.0,1,0
202580,39.0,1,0
202580,41.0,1,0
202580,45.0,0,0
202580,46.0,1,0
202580,47.0,0,0
202583,0.0,0,0
202583,1.0,0,0
202583,2.0,1,0
202583,8.0,0,0
202583,26.0,1,0
202583,37.0,1,0
202583,41.0,1,0
202583,43.0,0,0
202583,46.0,0,0
202583,53.0,0,0
202592,0.0,0,0
202592,1.0,0,0
202595,0.0,0,0
202595,19.0,1,0
202595,20.0,1,0
202595,31.0,0,0
202595,38.0,0,0
202595,45.0,0,0
202595,48.0,0,1
202601,0.0,0,0
202603,0.0,0,0
202603,13.0,1,0
202603,20.0,1,0
202603,38.0,1,0
202603,41.0,1,0
202603,54.0,1,0
202605,0.0,0,0
202605,1.0,0,0
202605,2.0,0,0
202605,14.0,0,0
202605,49.0,0,0
202605,50.0,0,0
202606,0.0,0,0
202606,14.0,0,0
202606,51.0,0,0
202608,0.0,0,0
202611,0.0,0,0
202612,0.0,0,0
202612,13.0,1,0
202612,14.0,1,0
202612,15.0,1,0
202612,34.0,0,0
202612,35.0,0,0
202612,36.0,0,0
202612,39.0,1,0
202612,53.0,0,0
202612,54.0,0,0
202613,0.0,0,0
202613,1.0,0,0
202613,13.0,0,0
202613,43.0,0,0
202616,0.0,0,0
202616,2.0,0,0
202616,6.0,1,0
202616,8.0,1,0
202616,13.0,1,0
202616,14.0,1,0
202616,17.0,0,0
202616,22.0,0,0
202616,34.0,0,0
202616,35.0,0,0
202616,36.0,0,0
202616,38.0,1,0
202616,41.0,1,0
202616,42.0,1,0
202616,45.0,1,0
202616,46.0,0,0
202616,51.0,0,0
202616,53.0,0,0
202621,0.0,0,0
202621,1.0,1,0
202621,19.0,0,0
202621,27.0,0,0
202621,30.0,0,0
202621,49.0,0,0
202632,0.0,0,0
202632,19.0,1,0
202632,35.0,1,0
202632,39.0,1,0
202632,49.0,0,0
202634,0.0,0,0
202634,35.0,0,0
202634,36.0,0,0
202634,38.0,1,0
202634,49.0,0,0
202648,0.0,0,0
202648,10.0,1,0
202648,49.0,0,1
202649,0.0,0,0
202649,36.0,0,1
202649,50.0,0,1
202656,0.0,0,0
202659,0.0,0,0
202659,50.0,0,1
202660,0.0,0,0
202660,53.0,0,0
202666,0.0,0,0
202666,6.0,0,0
202666,8.0,0,0
202666,13.0,1,0
202666,14.0,1,0
202666,20.0,0,0
202666,21.0,0,0
202666,35.0,0,0
202666,39.0,0,0
202666,42.0,0,0
202666,45.0,1,0
202666,47.0,0,0
202666,48.0,0,0
202666,50.0,0,0
202674,0.0,0,0
202674,21.0,0,0
202674,38.0,0,0
202674,43.0,0,0
202676,0.0,0,0
202682,0.0,0,0
202682,2.0,0,0
202682,3.0,0,0
202682,14.0,0,0
202682,34.0,0,0
202682,35.0,0,0
202682,37.0,0,0
202682,45.0,0,0
202682,46.0,0,0
202682,47.0,0,0
202682,51.0,0,0
202683,0.0,0,0
202686,0.0,0,0
202686,22.0,0,0
202686,26.0,1,0
202686,33.0,1,0
202686,53.0,0,0
202689,0.0,0,0
202689,2.0,0,0
202689,6.0,1,0
202689,13.0,1,0
202689,14.0,0,0
202689,16.0,0,0
202689,20.0,1,0
202689,36.0,0,0
202689,38.0,0,0
202689,45.0,0,0
202689,46.0,1,0
202689,53.0,0,0
202693,0.0,0,0
202694,0.0,0,0
202694,36.0,0,0
202697,0.0,0,0
202700,0.0,0,0
202700,2.0,0,0
202700,4.0,1,0
202700,6.0,1,0
202700,8.0,1,0
202700,13.0,1,0
202700,20.0,1,0
202700,26.0,1,0
202700,33.0,1,0
202700,34.0,0,0
202700,37.0,1,0
202700,38.0,1,0
202700,39.0,0,0
202700,41.0,1,0
202700,42.0,1,0
202700,45.0,0,0
202700,49.0,0,0
202700,51.0,0,0
202700,53.0,0,0
202716,0.0,0,0
202716,6.0,0,0
202716,20.0,0,0
202716,21.0,1,0
202716,36.0,0,0
202716,37.0,1,0
202716,39.0,0,0
202716,46.0,0,0
202716,49.0,0,0
202716,53.0,0,0
202717,0.0,0,0
202720,0.0,0,0
202720,6.0,0,0
202720,14.0,0,0
202720,20.0,0,0
202720,38.0,0,0
202720,48.0,0,0
202724,0.0,0,0
202724,1.0,0,0
202724,21.0,0,0
202724,38.0,0,0
202724,46.0,0,0
202724,50.0,0,0
202735,0.0,0,0
202736,0.0,0,0
202738,0.0,0,0
202738,6.0,1,0
202738,14.0,1,0
202738,37.0,1,0
202738,47.0,1,0
202738,53.0,0,0
202738,54.0,1,0
202755,0.0,0,0
202755,2.0,1,0
202755,13.0,1,0
202755,37.0,1,0
202755,41.0,1,0
202755,42.0,1,0
202755,45.0,0,0
202755,46.0,1,0
202761,0.0,0,0
202770,0.0,0,0
202771,0.0,0,0
202772,0.0,0,0
202772,14.0,1,0
202782,0.0,0,0
202782,1.0,0,0
202782,8.0,1,0
202782,12.0,1,0
202782,14.0,0,0
202782,31.0,1,0
202782,45.0,1,0
202782,46.0,0,0
202787,0.0,0,0
202787,53.0,0,1
202792,0.0,0,0
202799,0.0,0,0
202799,39.0,1,0
202800,0.0,0,0
202801,0.0,0,0
202801,20.0,0,0
202801,45.0,0,0
202801,53.0,0,0
202812,0.0,0,0
202812,1.0,0,0
202812,2.0,0,0
202812,8.0,0,0
202812,14.0,0,0
202812,19.0,0,0
202812,21.0,0,0
202812,26.0,0,0
202812,31.0,1,0
202812,34.0,0,0
202812,36.0,0,0
202812,38.0,1,0
202812,43.0,0,0
202812,45.0,0,0
202812,46.0,0,0
202812,49.0,0,0
202812,51.0,0,0
202812,52.0,0,0
202812,53.0,0,0
202819,0.0,0,0
202819,2.0,0,0
202819,6.0,0,0
202819,7.0,1,0
202819,27.0,0,0
202819,30.0,0,0
202819,36.0,0,0
202819,38.0,1,0
202819,39.0,1,0
202819,41.0,1,0
202819,42.0,1,0
202819,43.0,0,0
202819,45.0,0,0
202819,46.0,0,0
202819,48.0,0,0
202846,0.0,0,0
202846,2.0,0,0
202846,14.0,0,0
202846,17.0,1,0
202846,19.0,0,0
202846,20.0,0,0
202846,46.0,0,0
202846,54.0,0,0
202852,0.0,0,0
202852,49.0,0,1
202860,0.0,0,0
202860,4.0,1,0
202860,7.0,1,0
202860,13.0,1,0
202860,14.0,1,0
202860,26.0,1,0
202860,35.0,1,0
202860,36.0,1,0
202860,37.0,1,0
202860,38.0,1,0
202860,42.0,1,0
202860,46.0,0,0
202860,49.0,0,0
202860,53.0,0,0
202860,54.0,0,0
202868,0.0,0,0
202868,2.0,1,0
202868,4.0,1,0
202868,6.0,1,0
202868,8.0,1,0
202868,13.0,1,0
202868,26.0,1,0
202868,37.0,1,0
202868,39.0,1,0
202868,42.0,0,0
202868,45.0,1,0
202868,46.0,0,0
202868,47.0,0,0
202868,48.0,0,0
202868,54.0,0,0
202869,0.0,0,0
202869,1.0,0,0
202872,0.0,0,0
202878,0.0,0,0
202882,0.0,0,0
202882,6.0,0,0
202882,8.0,0,0
202882,12.0,1,0
202882,13.0,1,0
202882,14.0,1,0
202882,19.0,0,0
202882,20.0,1,0
202882,21.0,0,0
202882,27.0,0,0
202882,30.0,0,0
202882,45.0,0,0
202882,47.0,0,0
202887,0.0,0,0
202887,1.0,0,0
202887,34.0,0,0
202887,37.0,1,0
202887,45.0,0,0
202887,47.0,0,0
202887,49.0,0,0
202888,0.0,0,0
202888,1.0,1,0
202888,14.0,0,0
202888,26.0,1,0
202888,35.0,1,0
202888,37.0,1,0
202888,42.0,1,0
202888,45.0,0,0
202888,46.0,0,0
202888,47.0,0,0
202888,54.0,0,0
202890,0.0,0,0
202890,14.0,0,0
202890,20.0,0,0
202901,0.0,0,0
202901,8.0,0,0
202901,34.0,0,0
202901,50.0,0,1
202909,0.0,0,0
202913,0.0,0,0
202913,4.0,1,0
202913,6.0,0,0
202913,7.0,0,0
202913,13.0,1,0
202913,20.0,1,0
202913,21.0,0,0
202913,26.0,1,0
202913,37.0,0,0
202913,39.0,0,0
202913,41.0,0,0
202913,43.0,0,0
202913,45.0,0,0
202913,46.0,0,0
202913,49.0,0,0
202913,51.0,0,0
202928,0.0,0,0
202928,13.0,0,0
202928,16.0,0,0
202928,19.0,0,0
202928,20.0,0,0
202928,21.0,1,0
202928,43.0,0,0
202928,47.0,0,0
202928,49.0,0,0
202928,53.0,0,0
202930,0.0,0,0
202930,13.0,1,0
202930,19.0,1,0
202930,35.0,0,0
202930,45.0,1,0
202930,47.0,0,0
202930,53.0,0,0
202943,0.0,0,0
202943,35.0,1,0
202943,39.0,1,0
202943,53.0,1,0
202960,0.0,0,0
202960,4.0,1,0
202960,13.0,1,0
202960,14.0,0,0
202960,20.0,0,0
202960,21.0,1,0
202960,38.0,1,0
202960,46.0,0,0
202960,48.0,0,0
202969,0.0,0,0
202971,0.0,0,0
202971,1.0,0,0
202971,46.0,0,0
202973,0.0,0,0
202973,1.0,0,0
202973,2.0,1,0
202973,6.0,1,0
202973,8.0,1,0
202973,13.0,1,0
202973,14.0,1,0
202973,20.0,1,0
202973,26.0,1,0
202973,31.0,1,0
202973,37.0,1,0
202973,39.0,1,0
202973,42.0,1,0
202973,46.0,0,0
202973,47.0,0,0
202976,0.0,0,0
202976,13.0,1,0
202976,20.0,1,0
202976,34.0,0,0
202976,35.0,0,0
202976,37.0,1,0
202976,45.0,0,0
202976,47.0,0,0
202976,54.0,0,0
202978,0.0,0,0
202978,1.0,0,0
202978,6.0,0,0
202982,0.0,0,0
202982,20.0,1,0
203003,0.0,0,0
203003,2.0,1,0
203003,14.0,1,0
203013,0.0,0,0
203013,13.0,1,0
203013,19.0,0,0
203013,20.0,0,0
203013,21.0,0,0
203013,35.0,0,0
203013,37.0,0,0
203013,39.0,0,0
203013,45.0,0,0
203014,0.0,0,0
203014,14.0,1,0
203014,37.0,0,0
203014,53.0,0,0
203015,0.0,0,0
203017,0.0,0,0
203017,6.0,1,1
203017,36.0,0,1
203019,0.0,0,0
203032,0.0,0,0
203032,49.0,0,0
203035,0.0,0,0
203035,2.0,1,0
203035,8.0,0,0
203035,14.0,0,0
203035,20.0,0,0
203035,21.0,0,0
203035,36.0,0,0
203035,39.0,0,0
203035,46.0,0,0
203035,47.0,0,0
203035,49.0,0,0
203043,0.0,0,0
203043,20.0,0,1
203043,31.0,0,0
203049,0.0,0,0
203049,49.0,0,1
203051,0.0,0,0
203052,0.0,0,0
203052,48.0,0,1
203057,0.0,0,0
203057,1.0,0,1
203058,0.0,0,0
203058,13.0,1,0
203058,20.0,1,0
203058,21.0,0,0
203058,38.0,1,0
203058,41.0,1,0
203058,42.0,0,0
203058,45.0,0,0
203058,46.0,0,0
203059,0.0,0,0
203062,0.0,0,0
203064,0.0,0,0
203068,0.0,0,0
203068,2.0,1,0
203068,4.0,0,0
203068,8.0,1,0
203068,13.0,0,0
203068,20.0,1,0
203068,21.0,0,0
203068,35.0,0,0
203068,37.0,0,0
203068,39.0,0,0
203068,45.0,1,0
203077,0.0,0,0
203077,45.0,0,0
203077,48.0,0,0
203078,0.0,0,0
203078,35.0,1,0
203078,38.0,1,0
203078,53.0,0,0
203078,54.0,0,0
203082,0.0,0,0
203082,2.0,0,0
203083,0.0,0,0
203083,27.0,0,1
203086,0.0,0,0
203086,4.0,0,0
203086,7.0,0,0
203086,13.0,1,0
203086,18.0,1,0
203086,20.0,0,0
203086,21.0,0,0
203086,35.0,0,0
203086,41.0,0,0
203086,50.0,0,0
203086,53.0,0,0
203089,0.0,0,0
203089,49.0,0,0
203094,0.0,0,0
203099,0.0,0,0
203099,8.0,1,0
203099,13.0,1,0
203099,14.0,0,0
203099,23.0,0,0
203099,35.0,0,0
203099,36.0,0,0
203099,37.0,1,0
203099,39.0,1,0
203099,45.0,0,0
203099,46.0,0,0
203099,47.0,0,0
203099,49.0,0,0
203099,51.0,0,0
203099,54.0,0,0
203115,0.0,0,0
203115,14.0,1,0
203115,20.0,0,0
203115,36.0,0,0
203115,53.0,0,0
203126,0.0,0,0
203126,2.0,1,0
203126,20.0,1,0
203126,34.0,1,0
203126,35.0,1,0
203126,39.0,1,0
203130,0.0,0,0
203130,36.0,1,0
203130,49.0,1,0
203130,51.0,1,0
203141,0.0,0,0
203152,0.0,0,0
203152,4.0,1,0
203152,8.0,1,0
203152,26.0,1,0
203152,36.0,0,0
203152,38.0,1,0
203152,41.0,1,0
203152,43.0,0,0
203152,46.0,0,0
203152,50.0,0,0
203152,53.0,0,0
203162,0.0,0,0
203162,36.0,0,1
203172,0.0,0,0
203172,6.0,0,0
203172,8.0,0,0
203172,20.0,0,0
203172,21.0,0,0
203172,36.0,0,0
203172,38.0,1,0
203172,39.0,0,0
203172,45.0,0,0
203172,47.0,0,0
203173,0.0,0,0
203173,21.0,1,0
203173,46.0,0,0
203179,0.0,0,0
203179,6.0,0,0
203179,8.0,0,0
203179,13.0,0,0
203179,34.0,0,0
203179,35.0,0,0
203179,37.0,0,0
203179,46.0,0,0
203187,0.0,0,0
203204,0.0,0,0
203204,2.0,0,0
203204,6.0,0,0
203204,8.0,1,0
203204,13.0,1,0
203204,20.0,0,0
203204,31.0,0,0
203204,34.0,1,0
203204,35.0,1,0
203204,36.0,0,0
203204,38.0,1,0
203204,39.0,0,0
203204,41.0,1,0
203204,45.0,0,0
203204,50.0,0,0
203204,51.0,0,0
203204,52.0,0,0
203206,0.0,0,0
203209,0.0,0,0
203215,0.0,0,0
203215,8.0,1,0
203215,53.0,0,0
203218,0.0,0,0
203218,53.0,0,0
203221,0.0,0,0
203221,2.0,0,0
203221,13.0,1,0
203221,14.0,0,0
203221,20.0,0,0
203221,21.0,1,0
203221,34.0,0,0
203221,36.0,0,0
203221,37.0,1,0
203221,38.0,0,0
203221,45.0,0,0
203221,47.0,0,0
203221,48.0,0,0
203221,49.0,0,0
203221,53.0,0,0
203221,54.0,0,0
203229,0.0,0,0
203233,0.0,0,0
203233,19.0,1,1
203234,0.0,0,0
203234,20.0,1,0
203234,42.0,1,0
203235,0.0,0,0
203235,20.0,1,0
203235,46.0,1,0
203235,49.0,0,0
203236,0.0,0,0
203236,4.0,1,0
203236,8.0,0,0
203236,12.0,0,0
203236,13.0,1,0
203236,39.0,0,0
203236,41.0,0,0
203236,49.0,0,0
203240,0.0,0,0
203240,2.0,0,0
203240,20.0,0,0
203240,48.0,0,0
203244,0.0,0,0
203244,2.0,1,0
203244,13.0,1,0
203244,34.0,0,0
203244,35.0,1,0
203244,42.0,1,0
203244,49.0,0,0
203244,53.0,0,0
203246,0.0,0,0
203246,2.0,1,0
203246,35.0,1,0
203250,0.0,0,0
203250,2.0,1,0
203250,6.0,1,0
203250,13.0,1,0
203250,14.0,1,0
203250,20.0,1,0
203250,21.0,0,0
203250,23.0,1,0
203250,35.0,0,0
203250,39.0,0,0
203250,44.0,1,0
203250,45.0,0,0
203250,46.0,0,0
203250,47.0,0,0
203250,48.0,0,0
203250,50.0,0,0
203253,0.0,0,0
203253,1.0,0,0
203253,2.0,0,1
203253,48.0,1,0
203253,49.0,1,0
203261,0.0,0,0
203261,7.0,1,0
203261,19.0,1,0
203261,20.0,1,0
203261,21.0,0,0
203261,26.0,1,0
203261,34.0,0,0
203261,35.0,0,0
203261,37.0,0,0
203261,39.0,0,0
203261,43.0,0,0
203261,45.0,0,0
203263,0.0,0,0
203263,2.0,0,0
203263,14.0,0,0
203263,43.0,0,0
203263,49.0,0,0
203274,0.0,0,0
203277,0.0,0,0
203277,1.0,0,0
203277,2.0,0,0
203277,8.0,0,0
203277,14.0,0,0
203277,19.0,0,0
203277,20.0,0,0
203277,47.0,0,0
203278,0.0,0,0
203279,0.0,0,0
203279,35.0,0,0
203279,41.0,0,0
203295,0.0,0,0
203295,13.0,1,1
203300,0.0,0,0
203300,26.0,1,0
203300,39.0,1,0
203300,47.0,1,0
203300,51.0,1,0
203318,0.0,0,0
203318,2.0,1,0
203320,0.0,0,0
203320,13.0,1,1
203320,21.0,1,1
203320,37.0,0,0
203320,43.0,0,0
203320,45.0,0,1
203321,0.0,0,0
203327,0.0,0,0
203327,47.0,0,0
203330,0.0,0,0
203330,2.0,1,0
203330,13.0,1,0
203330,39.0,1,0
203330,45.0,0,0
203330,47.0,0,0
203330,53.0,0,0
203331,0.0,0,0
203331,14.0,1,0
203332,0.0,0,0
203332,1.0,0,0
203338,0.0,0,0
203338,4.0,0,0
203338,6.0,1,0
203338,14.0,1,0
203338,34.0,0,0
203338,36.0,0,0
203338,38.0,0,0
203338,39.0,0,0
203338,41.0,1,0
203338,45.0,0,0
203338,47.0,0,0
203338,49.0,0,0
203338,50.0,0,1
203338,53.0,0,0
203369,0.0,0,0
203369,4.0,1,0
203369,13.0,1,0
203369,19.0,1,0
203371,0.0,0,0
203371,14.0,0,0
203371,20.0,0,1
203371,37.0,0,0
203372,0.0,0,0
203372,20.0,1,0
203372,35.0,0,0
203372,45.0,0,0
203376,0.0,0,0
203376,13.0,0,0
203376,19.0,1,0
203376,50.0,0,0
203377,0.0,0,0
203377,8.0,0,0
203377,14.0,1,0
203377,20.0,1,0
203377,31.0,0,0
203377,34.0,0,0
203377,45.0,0,0
203377,48.0,0,0
203377,50.0,0,0
203377,51.0,0,0
203381,0.0,0,0
203381,4.0,1,0
203381,6.0,0,0
203381,8.0,1,0
203381,13.0,1,0
203381,14.0,0,0
203381,19.0,0,0
203381,20.0,0,0
203381,21.0,0,0
203381,22.0,0,0
203381,26.0,0,0
203381,27.0,0,0
203381,34.0,0,0
203381,38.0,0,0
203381,39.0,0,0
203381,41.0,1,0
203381,42.0,0,0
203381,43.0,1,0
203381,44.0,1,0
203381,45.0,0,0
203381,49.0,0,0
203381,53.0,0,0
203393,0.0,0,0
203394,0.0,0,0
203396,0.0,0,0
203396,49.0,0,0
203407,0.0,0,0
203407,2.0,0,0
203407,14.0,0,0
203407,46.0,0,0
203408,0.0,0,0
203414,0.0,0,0
203414,13.0,0,1
203414,20.0,0,1
203414,21.0,0,1
203414,27.0,0,1
203414,35.0,0,0
203414,45.0,0,1
203414,47.0,0,0
203414,49.0,0,1
203414,53.0,0,1
203419,0.0,0,0
203419,8.0,1,0
203419,46.0,1,0
203420,0.0,0,0
203421,0.0,0,0
203421,48.0,0,0
203428,0.0,0,0
203428,20.0,1,1
203428,27.0,0,0
203428,53.0,1,1
203435,0.0,0,0
203440,0.0,0,0
203440,1.0,0,0
203440,2.0,1,0
203440,4.0,1,0
203440,8.0,0,0
203440,13.0,1,0
203440,14.0,1,0
203440,20.0,1,0
203440,21.0,0,0
203440,26.0,1,0
203440,27.0,1,0
203440,30.0,0,0
203440,33.0,1,0
203440,38.0,1,0
203440,45.0,0,0
203440,47.0,1,0
203440,49.0,0,0
203440,50.0,0,0
203451,0.0,0,0
203451,13.0,1,0
203451,14.0,0,0
203451,35.0,0,0
203451,36.0,0,0
203451,38.0,1,0
203451,45.0,0,0
203451,46.0,0,0
203451,54.0,0,0
203458,0.0,0,0
203461,0.0,0,0
203461,48.0,0,1
203461,50.0,0,1
203466,0.0,0,0
203466,1.0,0,0
203466,46.0,0,0
203471,0.0,0,0
203472,0.0,0,0
203472,14.0,0,0
203475,0.0,0,0
203475,19.0,1,0
203475,20.0,1,0
203475,34.0,0,0
203475,36.0,0,0
203476,0.0,0,0
203476,1.0,0,0
203476,6.0,1,0
203476,8.0,0,0
203476,9.0,1,0
203476,12.0,0,0
203476,13.0,1,0
203476,14.0,0,0
203476,19.0,1,0
203476,20.0,0,0
203476,26.0,1,0
203476,34.0,0,0
203476,38.0,0,0
203476,39.0,0,0
203476,42.0,0,0
203476,45.0,0,0
203476,46.0,0,0
203476,53.0,1,0
203476,54.0,0,0
203478,0.0,0,0
203478,1.0,0,0
203478,13.0,0,0
203478,19.0,1,0
203478,20.0,1,0
203478,21.0,0,0
203478,37.0,0,0
203478,38.0,0,0
203481,0.0,0,0
203481,13.0,0,0
203481,20.0,0,0
203481,30.0,0,0
203481,37.0,0,0
203481,45.0,0,0
203486,0.0,0,0
203486,6.0,1,0
203486,8.0,0,0
203486,13.0,1,0
203486,14.0,0,0
203486,20.0,0,0
203486,21.0,0,0
203486,35.0,0,0
203486,36.0,0,0
203486,39.0,0,0
203486,46.0,0,0
203486,47.0,0,0
203486,49.0,0,0
203490,0.0,0,0
203494,0.0,0,0
203494,8.0,0,0
203494,14.0,0,0
203494,19.0,0,0
203494,20.0,0,0
203494,21.0,1,0
203494,22.0,0,0
203494,35.0,1,0
203494,36.0,0,0
203494,37.0,1,0
203494,45.0,0,0
203494,46.0,0,0
203494,47.0,0,0
203494,53.0,0,0
203523,0.0,0,0
203523,1.0,0,0
203523,6.0,1,0
203523,8.0,0,0
203523,13.0,1,0
203523,20.0,0,0
203523,21.0,0,0
203523,34.0,0,0
203523,39.0,0,0
203523,45.0,0,0
203523,47.0,0,0
203523,49.0,0,0
203527,0.0,0,0
203527,2.0,0,0
203527,6.0,0,0
203527,8.0,0,0
203527,13.0,0,0
203527,14.0,0,0
203527,19.0,1,0
203527,20.0,1,0
203527,21.0,0,0
203527,26.0,1,0
203527,31.0,0,0
203527,35.0,0,0
203527,36.0,0,0
203527,37.0,0,0
203527,38.0,1,0
203527,39.0,0,0
203527,41.0,1,0
203527,42.0,1,0
203527,45.0,0,0
203527,46.0,0,0
203527,47.0,0,0
203527,49.0,0,0
203527,50.0,0,0
203527,51.0,0,0
203527,53.0,0,0
203527,54.0,0,0
203532,0.0,0,0
203532,35.0,1,0
203534,0.0,0,0
203551,0.0,0,0
203551,2.0,1,0
203551,8.0,1,0
203551,13.0,1,0
203551,14.0,1,0
203551,19.0,1,0
203551,20.0,0,0
203551,21.0,0,0
203551,37.0,1,0
203551,38.0,1,0
203551,39.0,1,0
203551,47.0,0,0
203551,49.0,0,0
203551,53.0,0,0
203551,54.0,0,0
203553,0.0,0,0
203554,0.0,0,0
203554,36.0,0,0
203561,0.0,0,0
203561,8.0,0,0
203561,45.0,0,0
203561,46.0,0,0
203561,47.0,0,0
203561,49.0,0,0
203561,51.0,0,0
203561,53.0,0,0
203561,54.0,0,0
203572,0.0,0,0
203575,0.0,0,0
203575,8.0,0,0
203575,14.0,1,0
203575,20.0,0,0
203575,22.0,0,0
203575,26.0,1,0
203575,35.0,1,0
203575,36.0,0,0
203575,42.0,0,0
203575,45.0,0,0
203575,47.0,0,0
203575,54.0,0,0
203576,0.0,0,0
203576,8.0,1,0
203576,37.0,0,0
203577,0.0,0,0
203577,34.0,1,0
203580,0.0,0,0
203580,2.0,1,0
203580,3.0,1,0
203580,45.0,0,0
203580,47.0,0,0
203580,54.0,0,0
203581,0.0,0,0
203581,43.0,1,0
203581,45.0,0,0
203581,53.0,0,0
203585,0.0,0,0
203585,7.0,1,0
203585,41.0,0,0
203585,46.0,0,0
203590,0.0,0,0
203590,14.0,1,0
203590,46.0,1,0
203595,0.0,0,0
203595,13.0,1,0
203603,0.0,0,0
203603,8.0,0,0
203603,14.0,0,0
203603,36.0,0,0
203603,45.0,0,0
203603,46.0,0,0
203604,0.0,0,0
203613,0.0,0,0
203613,8.0,1,0
203613,30.0,0,0
203614,0.0,0,0
203614,30.0,0,0
203614,43.0,0,0
203615,0.0,0,0
203615,1.0,0,0
203615,7.0,0,0
203615,13.0,1,0
203615,20.0,0,0
203615,39.0,1,0
203615,41.0,1,0
203615,45.0,0,0
203615,46.0,0,0
203615,49.0,0,0
203625,0.0,0,0
203625,1.0,0,0
203625,2.0,0,0
203625,8.0,0,0
203625,14.0,0,0
