permit_id,insp_url,inspec_id,insp_type,insp_date
807,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823965&wguid=1367&wgunm=sysact&wgdmn=431,823965,Routine,2016-04-19
807,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810276&wguid=1367&wgunm=sysact&wgdmn=431,810276,Routine,2015-05-07
807,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404812&wguid=1367&wgunm=sysact&wgdmn=431,404812,Follow-up,2014-10-10
807,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404561&wguid=1367&wgunm=sysact&wgdmn=431,404561,Routine,2014-09-30
807,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201044&wguid=1367&wgunm=sysact&wgdmn=431,201044,Routine,2014-01-14
147637,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824825&wguid=1367&wgunm=sysact&wgdmn=431,824825,Routine,2016-05-20
147637,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812829&wguid=1367&wgunm=sysact&wgdmn=431,812829,Routine,2015-08-24
147637,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199668&wguid=1367&wgunm=sysact&wgdmn=431,199668,Routine,2013-10-31
187913,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823083&wguid=1367&wgunm=sysact&wgdmn=431,823083,Routine,2016-03-14
187913,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820407&wguid=1367&wgunm=sysact&wgdmn=431,820407,Follow-up,2015-11-12
187913,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814101&wguid=1367&wgunm=sysact&wgdmn=431,814101,Complaint,2015-10-14
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823213&wguid=1367&wgunm=sysact&wgdmn=431,823213,Complaint,2016-03-17
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820054&wguid=1367&wgunm=sysact&wgdmn=431,820054,Follow-up,2015-11-04
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814141&wguid=1367&wgunm=sysact&wgdmn=431,814141,Complaint,2015-10-16
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813220&wguid=1367&wgunm=sysact&wgdmn=431,813220,Complaint,2015-09-09
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813179&wguid=1367&wgunm=sysact&wgdmn=431,813179,Follow-up,2015-09-04
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813025&wguid=1367&wgunm=sysact&wgdmn=431,813025,Complaint,2015-08-31
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607594&wguid=1367&wgunm=sysact&wgdmn=431,607594,Follow-up,2015-02-04
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607397&wguid=1367&wgunm=sysact&wgdmn=431,607397,Complaint,2015-01-27
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606894&wguid=1367&wgunm=sysact&wgdmn=431,606894,Follow-up,2015-01-07
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606782&wguid=1367&wgunm=sysact&wgdmn=431,606782,Routine,2014-12-30
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204623&wguid=1367&wgunm=sysact&wgdmn=431,204623,Restoration,2014-06-26
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204397&wguid=1367&wgunm=sysact&wgdmn=431,204397,Complaint,2014-06-18
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204084&wguid=1367&wgunm=sysact&wgdmn=431,204084,Complaint,2014-06-09
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199300&wguid=1367&wgunm=sysact&wgdmn=431,199300,Follow-up,2013-10-10
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199193&wguid=1367&wgunm=sysact&wgdmn=431,199193,Routine,2013-10-03
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183297&wguid=1367&wgunm=sysact&wgdmn=431,183297,Follow-up,2013-06-24
611,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183277&wguid=1367&wgunm=sysact&wgdmn=431,183277,Routine,2013-06-19
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811484&wguid=1367&wgunm=sysact&wgdmn=431,811484,Restoration,2015-06-19
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811386&wguid=1367&wgunm=sysact&wgdmn=431,811386,Routine,2015-06-17
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810645&wguid=1367&wgunm=sysact&wgdmn=431,810645,Follow-up,2015-05-22
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610333&wguid=1367&wgunm=sysact&wgdmn=431,610333,Routine,2015-02-27
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203082&wguid=1367&wgunm=sysact&wgdmn=431,203082,Follow-up,2014-04-14
172334,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202520&wguid=1367&wgunm=sysact&wgdmn=431,202520,Routine,2014-03-26
147673,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821103&wguid=1367&wgunm=sysact&wgdmn=431,821103,Routine,2015-12-18
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813582&wguid=1367&wgunm=sysact&wgdmn=431,813582,Follow-up,2015-09-25
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813135&wguid=1367&wgunm=sysact&wgdmn=431,813135,Routine,2015-09-03
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611634&wguid=1367&wgunm=sysact&wgdmn=431,611634,Routine,2015-04-15
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202676&wguid=1367&wgunm=sysact&wgdmn=431,202676,Follow-up,2014-04-01
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202580&wguid=1367&wgunm=sysact&wgdmn=431,202580,Complaint,2014-03-27
147319,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183306&wguid=1367&wgunm=sysact&wgdmn=431,183306,Routine,2013-06-20
172566,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607984&wguid=1367&wgunm=sysact&wgdmn=431,607984,Follow-up,2015-02-20
172566,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607572&wguid=1367&wgunm=sysact&wgdmn=431,607572,Routine,2015-02-03
172566,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204439&wguid=1367&wgunm=sysact&wgdmn=431,204439,Routine,2014-06-20
172566,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204184&wguid=1367&wgunm=sysact&wgdmn=431,204184,Preoperational,2014-06-12
137243,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821401&wguid=1367&wgunm=sysact&wgdmn=431,821401,Routine,2016-01-06
147477,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813798&wguid=1367&wgunm=sysact&wgdmn=431,813798,Routine,2015-10-02
147477,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607345&wguid=1367&wgunm=sysact&wgdmn=431,607345,Routine,2015-01-26
147477,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205220&wguid=1367&wgunm=sysact&wgdmn=431,205220,Routine,2014-07-31
147477,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201594&wguid=1367&wgunm=sysact&wgdmn=431,201594,Follow-up,2014-02-10
147477,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201423&wguid=1367&wgunm=sysact&wgdmn=431,201423,Routine,2014-01-30
147927,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812309&wguid=1367&wgunm=sysact&wgdmn=431,812309,Follow-up,2015-07-28
147927,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812239&wguid=1367&wgunm=sysact&wgdmn=431,812239,Routine,2015-07-23
147927,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204010&wguid=1367&wgunm=sysact&wgdmn=431,204010,Routine,2014-06-05
147927,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199463&wguid=1367&wgunm=sysact&wgdmn=431,199463,Preoperational,2013-10-21
3086,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811279&wguid=1367&wgunm=sysact&wgdmn=431,811279,Routine,2015-06-12
3086,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606684&wguid=1367&wgunm=sysact&wgdmn=431,606684,License Renewal,2014-12-22
3086,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198768&wguid=1367&wgunm=sysact&wgdmn=431,198768,Complaint,2013-09-13
172938,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810975&wguid=1367&wgunm=sysact&wgdmn=431,810975,Routine,2015-06-04
172938,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405136&wguid=1367&wgunm=sysact&wgdmn=431,405136,Preoperational,2014-10-24
6864,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820443&wguid=1367&wgunm=sysact&wgdmn=431,820443,Follow-up,2015-11-18
6864,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820141&wguid=1367&wgunm=sysact&wgdmn=431,820141,Routine,2015-11-06
6864,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611374&wguid=1367&wgunm=sysact&wgdmn=431,611374,Routine,2015-04-07
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821587&wguid=1367&wgunm=sysact&wgdmn=431,821587,Complaint,2016-01-13
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814253&wguid=1367&wgunm=sysact&wgdmn=431,814253,Complaint,2015-10-20
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813542&wguid=1367&wgunm=sysact&wgdmn=431,813542,Follow-up,2015-09-24
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812626&wguid=1367&wgunm=sysact&wgdmn=431,812626,Complaint,2015-08-14
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=608081&wguid=1367&wgunm=sysact&wgdmn=431,608081,Follow-up,2015-02-24
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607806&wguid=1367&wgunm=sysact&wgdmn=431,607806,Complaint,2015-02-11
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205938&wguid=1367&wgunm=sysact&wgdmn=431,205938,Follow-up,2014-09-04
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205679&wguid=1367&wgunm=sysact&wgdmn=431,205679,Routine,2014-08-25
147814,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198534&wguid=1367&wgunm=sysact&wgdmn=431,198534,Preoperational,2013-09-03
5255,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824682&wguid=1367&wgunm=sysact&wgdmn=431,824682,Follow-up,2016-05-16
5255,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824226&wguid=1367&wgunm=sysact&wgdmn=431,824226,Complaint,2016-05-02
5255,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823589&wguid=1367&wgunm=sysact&wgdmn=431,823589,Fire,2016-04-05
5255,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405155&wguid=1367&wgunm=sysact&wgdmn=431,405155,Routine,2014-10-24
5255,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200651&wguid=1367&wgunm=sysact&wgdmn=431,200651,Routine,2013-12-18
6788,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199129&wguid=1367&wgunm=sysact&wgdmn=431,199129,Follow-up,2013-09-25
6788,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198800&wguid=1367&wgunm=sysact&wgdmn=431,198800,Routine,2013-09-16
137277,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822856&wguid=1367&wgunm=sysact&wgdmn=431,822856,Routine,2016-03-07
137277,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820493&wguid=1367&wgunm=sysact&wgdmn=431,820493,Follow-up,2015-11-19
137277,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814047&wguid=1367&wgunm=sysact&wgdmn=431,814047,Routine,2015-10-13
137277,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610796&wguid=1367&wgunm=sysact&wgdmn=431,610796,Follow-up,2015-03-18
137277,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610566&wguid=1367&wgunm=sysact&wgdmn=431,610566,Routine,2015-03-10
2048,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405184&wguid=1367&wgunm=sysact&wgdmn=431,405184,Routine,2014-10-27
2048,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=184001&wguid=1367&wgunm=sysact&wgdmn=431,184001,Routine,2013-08-06
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823688&wguid=1367&wgunm=sysact&wgdmn=431,823688,Follow-up,2016-04-08
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823522&wguid=1367&wgunm=sysact&wgdmn=431,823522,Complaint,2016-03-29
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812202&wguid=1367&wgunm=sysact&wgdmn=431,812202,Routine,2015-07-22
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607962&wguid=1367&wgunm=sysact&wgdmn=431,607962,Follow-up,2015-02-20
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607711&wguid=1367&wgunm=sysact&wgdmn=431,607711,Routine,2015-02-09
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404887&wguid=1367&wgunm=sysact&wgdmn=431,404887,Follow-up,2014-10-15
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404562&wguid=1367&wgunm=sysact&wgdmn=431,404562,Routine,2014-09-30
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203532&wguid=1367&wgunm=sysact&wgdmn=431,203532,Follow-up,2014-05-01
2884,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203086&wguid=1367&wgunm=sysact&wgdmn=431,203086,Routine,2014-04-14
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820372&wguid=1367&wgunm=sysact&wgdmn=431,820372,Follow-up,2015-11-17
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=819806&wguid=1367&wgunm=sysact&wgdmn=431,819806,Routine,2015-10-23
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607858&wguid=1367&wgunm=sysact&wgdmn=431,607858,Routine,2015-02-13
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205737&wguid=1367&wgunm=sysact&wgdmn=431,205737,Follow-up,2014-08-26
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205488&wguid=1367&wgunm=sysact&wgdmn=431,205488,Follow-up,2014-08-14
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205077&wguid=1367&wgunm=sysact&wgdmn=431,205077,Complaint,2014-07-21
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201844&wguid=1367&wgunm=sysact&wgdmn=431,201844,Routine,2014-02-19
1817,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183631&wguid=1367&wgunm=sysact&wgdmn=431,183631,Routine,2013-07-17
172767,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404503&wguid=1367&wgunm=sysact&wgdmn=431,404503,Follow-up,2014-09-26
172767,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205551&wguid=1367&wgunm=sysact&wgdmn=431,205551,OWNERSHIP CHANGE,2014-08-18
3528,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205074&wguid=1367&wgunm=sysact&wgdmn=431,205074,Follow-up,2014-07-17
3528,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204807&wguid=1367&wgunm=sysact&wgdmn=431,204807,Routine,2014-06-11
3528,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200228&wguid=1367&wgunm=sysact&wgdmn=431,200228,License Renewal,2013-12-02
3528,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=184031&wguid=1367&wgunm=sysact&wgdmn=431,184031,Restoration,2013-08-07
3528,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=192140&wguid=1367&wgunm=sysact&wgdmn=431,192140,Routine,2013-08-01
148139,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810910&wguid=1367&wgunm=sysact&wgdmn=431,810910,Complaint,2015-06-02
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823288&wguid=1367&wgunm=sysact&wgdmn=431,823288,Routine,2016-03-21
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811414&wguid=1367&wgunm=sysact&wgdmn=431,811414,Follow-up,2015-06-17
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810438&wguid=1367&wgunm=sysact&wgdmn=431,810438,Routine,2015-05-14
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405411&wguid=1367&wgunm=sysact&wgdmn=431,405411,Restoration,2014-10-31
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405373&wguid=1367&wgunm=sysact&wgdmn=431,405373,Follow-up,2014-10-30
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405138&wguid=1367&wgunm=sysact&wgdmn=431,405138,Routine,2014-10-24
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201222&wguid=1367&wgunm=sysact&wgdmn=431,201222,RESTORATION,2014-01-23
2215,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201177&wguid=1367&wgunm=sysact&wgdmn=431,201177,Routine,2014-01-17
1427,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810264&wguid=1367&wgunm=sysact&wgdmn=431,810264,Follow-up,2015-05-08
1427,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611169&wguid=1367&wgunm=sysact&wgdmn=431,611169,Routine,2015-04-01
172331,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=819945&wguid=1367&wgunm=sysact&wgdmn=431,819945,Routine,2015-10-30
172331,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607324&wguid=1367&wgunm=sysact&wgdmn=431,607324,Routine,2015-01-23
172331,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=119366&wguid=1367&wgunm=sysact&wgdmn=431,119366,Change of Ownership,2014-03-31
187392,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813930&wguid=1367&wgunm=sysact&wgdmn=431,813930,Preoperational,2015-10-07
187797,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813038&wguid=1367&wgunm=sysact&wgdmn=431,813038,Ownership Change,2015-09-01
137242,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204116&wguid=1367&wgunm=sysact&wgdmn=431,204116,Restoration,2014-05-17
137242,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203625&wguid=1367&wgunm=sysact&wgdmn=431,203625,Routine,2014-05-14
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823058&wguid=1367&wgunm=sysact&wgdmn=431,823058,Restoration,2016-03-10
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822892&wguid=1367&wgunm=sysact&wgdmn=431,822892,Complaint,2016-03-08
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811482&wguid=1367&wgunm=sysact&wgdmn=431,811482,Follow-up,2015-06-19
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810435&wguid=1367&wgunm=sysact&wgdmn=431,810435,Routine,2015-05-14
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405579&wguid=1367&wgunm=sysact&wgdmn=431,405579,Routine,2014-11-06
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=204082&wguid=1367&wgunm=sysact&wgdmn=431,204082,Follow-up,2014-06-09
2129,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203978&wguid=1367&wgunm=sysact&wgdmn=431,203978,Complaint,2014-06-04
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820320&wguid=1367&wgunm=sysact&wgdmn=431,820320,Follow-up,2015-11-13
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814142&wguid=1367&wgunm=sysact&wgdmn=431,814142,Routine,2015-10-16
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812322&wguid=1367&wgunm=sysact&wgdmn=431,812322,Follow-up,2015-07-28
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812149&wguid=1367&wgunm=sysact&wgdmn=431,812149,Complaint,2015-07-20
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810692&wguid=1367&wgunm=sysact&wgdmn=431,810692,Routine,2015-05-26
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=406013&wguid=1367&wgunm=sysact&wgdmn=431,406013,Follow-up,2014-11-24
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405758&wguid=1367&wgunm=sysact&wgdmn=431,405758,Routine,2014-11-14
172258,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202101&wguid=1367&wgunm=sysact&wgdmn=431,202101,Initial,2014-03-05
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824911&wguid=1367&wgunm=sysact&wgdmn=431,824911,Follow-up,2016-05-23
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824399&wguid=1367&wgunm=sysact&wgdmn=431,824399,Routine,2016-05-04
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820491&wguid=1367&wgunm=sysact&wgdmn=431,820491,Follow-up,2015-11-19
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820066&wguid=1367&wgunm=sysact&wgdmn=431,820066,Routine,2015-11-04
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611690&wguid=1367&wgunm=sysact&wgdmn=431,611690,Follow-up,2015-04-20
3224,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611045&wguid=1367&wgunm=sysact&wgdmn=431,611045,Routine,2015-03-25
147302,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=612004&wguid=1367&wgunm=sysact&wgdmn=431,612004,Routine,2015-04-29
147302,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200453&wguid=1367&wgunm=sysact&wgdmn=431,200453,Routine,2013-12-11
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824621&wguid=1367&wgunm=sysact&wgdmn=431,824621,Follow-up,2016-05-12
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824387&wguid=1367&wgunm=sysact&wgdmn=431,824387,Routine,2016-05-05
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=814062&wguid=1367&wgunm=sysact&wgdmn=431,814062,Follow-up,2015-09-26
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813470&wguid=1367&wgunm=sysact&wgdmn=431,813470,Routine,2015-09-21
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607509&wguid=1367&wgunm=sysact&wgdmn=431,607509,Follow-up,2015-01-30
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607330&wguid=1367&wgunm=sysact&wgdmn=431,607330,Routine,2015-01-23
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205262&wguid=1367&wgunm=sysact&wgdmn=431,205262,Follow-up,2014-08-06
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205161&wguid=1367&wgunm=sysact&wgdmn=431,205161,Routine,2014-07-25
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199224&wguid=1367&wgunm=sysact&wgdmn=431,199224,Follow-up,2013-10-04
1496,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199061&wguid=1367&wgunm=sysact&wgdmn=431,199061,Routine,2013-09-27
7196,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611308&wguid=1367&wgunm=sysact&wgdmn=431,611308,Follow-up,2015-04-07
7196,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611091&wguid=1367&wgunm=sysact&wgdmn=431,611091,Routine,2015-03-30
7196,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183305&wguid=1367&wgunm=sysact&wgdmn=431,183305,Follow-up,2013-06-21
7196,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183148&wguid=1367&wgunm=sysact&wgdmn=431,183148,Routine,2013-06-12
147945,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=819834&wguid=1367&wgunm=sysact&wgdmn=431,819834,Routine,2015-10-26
147945,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405618&wguid=1367&wgunm=sysact&wgdmn=431,405618,Routine,2014-11-07
147945,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=119392&wguid=1367&wgunm=sysact&wgdmn=431,119392,Follow-up,2014-05-06
147945,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201626&wguid=1367&wgunm=sysact&wgdmn=431,201626,Routine,2014-02-11
147945,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199619&wguid=1367&wgunm=sysact&wgdmn=431,199619,Preoperational,2013-10-29
6303,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200570&wguid=1367&wgunm=sysact&wgdmn=431,200570,Routine,2013-12-13
4028,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822701&wguid=1367&wgunm=sysact&wgdmn=431,822701,Routine,2016-03-02
