permit_id,name,address,category,permit_url,map_url
4664,WEST EDUCATION CAMPUS,"1338 FARRAGUT ST NW WASHINGTON, DC 20011",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4664,"http://maps.google.com/maps?q=1338 FARRAGUT ST NW WASHINGTON, DC 20011"
1462,WEST END BISTRO (RITZ-CARLTON WASHINGTON DC),"1150 22ND ST NW Washington, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1462,"http://maps.google.com/maps?q=1150 22ND ST NW Washington, DC 20037"
187657,WEST END CINEMAS,"2301 M ST NW Washington, DC 20037",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187657,"http://maps.google.com/maps?q=2301 M ST NW Washington, DC 20037"
2655,WEST END MARKET,"2424 PENNSYLVANIA AVE NW Washington, DC 20037",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2655,"http://maps.google.com/maps?q=2424 PENNSYLVANIA AVE NW Washington, DC 20037"
187500,WEST WING,"1100 1ST ST NE WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187500,"http://maps.google.com/maps?q=1100 1ST ST NE WASHINGTON, DC 20002"
172654,WEST WING,"1100 1ST ST NE WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172654,"http://maps.google.com/maps?q=1100 1ST ST NE WASHINGTON, DC 20002"
6954,WEST WING,"1100 1ST ST NE WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6954,"http://maps.google.com/maps?q=1100 1ST ST NE WASHINGTON, DC 20002"
5372,WEST WING CAFE,"300 NEW JERSEY AVE NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5372,"http://maps.google.com/maps?q=300 NEW JERSEY AVE NW WASHINGTON, DC 20001"
1396,WEST WING CAFE,"1111 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1396,"http://maps.google.com/maps?q=1111 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
187596,WEST WING CAFE,"1 THOMAS CIR NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187596,"http://maps.google.com/maps?q=1 THOMAS CIR NW Washington, DC 20005"
147532,WEST WING CAFE,"1 THOMAS CIR NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147532,"http://maps.google.com/maps?q=1 THOMAS CIR NW Washington, DC 20005"
173118,WEST WING CAFE,"2400 M ST NW Washington, DC 20037",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173118,"http://maps.google.com/maps?q=2400 M ST NW Washington, DC 20037"
6664,West Wing Café,"1120 20TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6664,"http://maps.google.com/maps?q=1120 20TH ST NW Washington, DC 20009"
1412,West Wing Café,"1120 20TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1412,"http://maps.google.com/maps?q=1120 20TH ST NW Washington, DC 20009"
172891,WESTCHESTER DINING ROOM,"4000 CATHEDRAL AVE NW Washington, DC 20016",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172891,"http://maps.google.com/maps?q=4000 CATHEDRAL AVE NW Washington, DC 20016"
3175,WESTCHESTER DINING ROOM,"4000 CATHEDRAL AVE NW Washington, DC 20016",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3175,"http://maps.google.com/maps?q=4000 CATHEDRAL AVE NW Washington, DC 20016"
3176,WESTCHESTER MARKET,"4000 CATHEDRAL AVE NW Washington, DC 20016",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3176,"http://maps.google.com/maps?q=4000 CATHEDRAL AVE NW Washington, DC 20016"
5078,WESTCHESTER MARKET,"4000 CATHEDRAL AVE NW Washington, DC 20016",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5078,"http://maps.google.com/maps?q=4000 CATHEDRAL AVE NW Washington, DC 20016"
1754,WESTIN  HOTEL BANQUET KITCHEN,"1400 M ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1754,"http://maps.google.com/maps?q=1400 M ST NW Washington, DC 20005"
1751,WESTIN DC CITY CENTER (FRINGE TREE),"1400 M ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1751,"http://maps.google.com/maps?q=1400 M ST NW Washington, DC 20005"
2614,WESTIN HOTEL,"2350 M ST NW Washington, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2614,"http://maps.google.com/maps?q=2350 M ST NW Washington, DC 20037"
1752,WESTIN HOTEL EMPLOYEES CAFÉ,"1400 M ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1752,"http://maps.google.com/maps?q=1400 M ST NW Washington, DC 20005"
1753,WESTIN WASHINGTON (MAIN KITCHEN),"1400 M ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1753,"http://maps.google.com/maps?q=1400 M ST NW Washington, DC 20005"
187563,WESTRAY'S FINEST ICE CREAM,"703 EDGEWOOD ST NE WASHINGTON, DC 20017",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187563,"http://maps.google.com/maps?q=703 EDGEWOOD ST NE WASHINGTON, DC 20017"
188679,WHALEY'S,"301 WATER ST SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188679,"http://maps.google.com/maps?q=301 WATER ST SE WASHINGTON, DC 20003"
188382,WHAT  THE  L MARKET,"1100 4TH ST NE Washington, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188382,"http://maps.google.com/maps?q=1100 4TH ST NE Washington, DC 20001"
93238,WHEATLEY EDUCATION CAMPUS,"1299 NEAL ST NE WASHINGTON, DC 20002",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=93238,"http://maps.google.com/maps?q=1299 NEAL ST NE WASHINGTON, DC 20002"
4914,WHEATLEY EDUCATION CAMPUS,"1299 NEAL ST NE WASHINGTON, DC 20002",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4914,"http://maps.google.com/maps?q=1299 NEAL ST NE WASHINGTON, DC 20002"
4344,WHEELER LIQUORS,"4137 WHEELER RD SE Washington, DC 20032",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4344,"http://maps.google.com/maps?q=4137 WHEELER RD SE Washington, DC 20032"
6415,WHEELER MARKET,"4133 WHEELER RD SE WASHINGTON, DC 20032",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6415,"http://maps.google.com/maps?q=4133 WHEELER RD SE WASHINGTON, DC 20032"
973,WHELAN LIQUORS,"3903 12TH ST NE Washington, DC 20017",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=973,"http://maps.google.com/maps?q=3903 12TH ST NE Washington, DC 20017"
187276,WHICH WICH,"1803 E ST NW WASHINGTON, DC 20405",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187276,"http://maps.google.com/maps?q=1803 E ST NW WASHINGTON, DC 20405"
187908,WHIP IT UP VICKI,"2619 EVARTS ST NE WASHINGTON, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187908,"http://maps.google.com/maps?q=2619 EVARTS ST NE WASHINGTON, DC 20018"
187976,WHIRLED PEAS KITCHEN,"1369 NEW YORK AVE NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187976,"http://maps.google.com/maps?q=1369 NEW YORK AVE NE WASHINGTON, DC 20002"
187484,WHISKED,"1228 MOUNT OLIVET RD NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187484,"http://maps.google.com/maps?q=1228 MOUNT OLIVET RD NE WASHINGTON, DC 20002"
147972,WHISKED!,"1110 CONGRESS ST NE WASHINGTON, DC 20002",Unlicensed Food,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147972,"http://maps.google.com/maps?q=1110 CONGRESS ST NE WASHINGTON, DC 20002"
7170,WHITE APRON SPECIALTY SANDWICHES,"445 11TH ST NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7170,"http://maps.google.com/maps?q=445 11TH ST NW WASHINGTON, DC 20004"
6371,WHITE HOUSE MARKET & DELI,"1510 H ST NW Washington, DC 20005",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6371,"http://maps.google.com/maps?q=1510 H ST NW Washington, DC 20005"
6370,WHITE HOUSE MARKET & DELI,"1510 H ST NW Washington, DC 20005",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6370,"http://maps.google.com/maps?q=1510 H ST NW Washington, DC 20005"
1828,WHITE HOUSE SUNOCO,"1442 U ST NW Washington, DC 20009",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1828,"http://maps.google.com/maps?q=1442 U ST NW Washington, DC 20009"
2238,WHITE LAW MARKET,"1846 13TH ST NW Washington, DC 20009",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2238,"http://maps.google.com/maps?q=1846 13TH ST NW Washington, DC 20009"
147873,WHITTIER EDUCATION CAMPUS,"6201 5TH ST NW WASHINGTON, DC 20011",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147873,"http://maps.google.com/maps?q=6201 5TH ST NW WASHINGTON, DC 20011"
4915,WHITTIER EDUCATION CAMPUS,"6201 5TH ST NW WASHINGTON, DC 20011",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4915,"http://maps.google.com/maps?q=6201 5TH ST NW WASHINGTON, DC 20011"
1826,WHOLE FOODS MARKET,"1440 P ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1826,"http://maps.google.com/maps?q=1440 P ST NW Washington, DC 20005"
2593,WHOLE FOODS MARKET,"2323 WISCONSIN AVE NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2593,"http://maps.google.com/maps?q=2323 WISCONSIN AVE NW Washington, DC 20007"
6049,WHOLE FOODS MARKET,"2201 I ST NW WASHINGTON, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6049,"http://maps.google.com/maps?q=2201 I ST NW WASHINGTON, DC 20037"
3324,WHOLE FOODS MARKET - Tenleytown,"4530 40TH ST NW WASHINGTON, DC 20016",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3324,"http://maps.google.com/maps?q=4530 40TH ST NW WASHINGTON, DC 20016"
5991,WICKED WAFFLE,"1712 I ST NW Washington, DC 20006",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5991,"http://maps.google.com/maps?q=1712 I ST NW Washington, DC 20006"
188129,WILD HEARTS BAKING CO.,"1110 CONGRESS ST NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188129,"http://maps.google.com/maps?q=1110 CONGRESS ST NE WASHINGTON, DC 20002"
172812,WILD WINGS,"715 EUCLID ST NW WASHINGTON, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172812,"http://maps.google.com/maps?q=715 EUCLID ST NW WASHINGTON, DC 20001"
1775,WILLARD INTERCONTINENTAL MAIN KITCHEN,"1401 PENNSYLVANIA AVE NW Washington, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1775,"http://maps.google.com/maps?q=1401 PENNSYLVANIA AVE NW Washington, DC 20006"
5407,"WILLIAM E. DOAR, JR PUBLIC CHARTER SCHOOL","705 EDGEWOOD ST NE WASHINGTON, DC 20017",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5407,"http://maps.google.com/maps?q=705 EDGEWOOD ST NE WASHINGTON, DC 20017"
4384,WILLIAM PENN HOUSE,"515 EAST CAPITOL ST SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4384,"http://maps.google.com/maps?q=515 EAST CAPITOL ST SE Washington, DC 20003"
3832,WILLIAMS & CONNOLLY,"725 12TH ST NW Washington, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3832,"http://maps.google.com/maps?q=725 12TH ST NW Washington, DC 20004"
3514,WILLIAMS-SONOMA,"4000 WISCONSIN AVE NW WASHINGTON, DC 20015",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3514,"http://maps.google.com/maps?q=4000 WISCONSIN AVE NW WASHINGTON, DC 20015"
172420,WILLIE T'S LOBSTER SHACK,"1511 CONNECTICUT AVE NW WASHINGTON, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172420,"http://maps.google.com/maps?q=1511 CONNECTICUT AVE NW WASHINGTON, DC 20036"
172889,WILLIE'S - SPORTS BREW & QUE,"300 TINGEY ST SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172889,"http://maps.google.com/maps?q=300 TINGEY ST SE WASHINGTON, DC 20003"
1262,WINDOWS CAFE MARKET,"101 RHODE ISLAND AVE NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1262,"http://maps.google.com/maps?q=101 RHODE ISLAND AVE NW WASHINGTON, DC 20001"
2908,WINGO'S,"3207 O ST NW Washington, DC 20007",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2908,"http://maps.google.com/maps?q=3207 O ST NW Washington, DC 20007"
780,WINGS & MORE WINGS,"1839 BENNING RD NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=780,"http://maps.google.com/maps?q=1839 BENNING RD NE Washington, DC 20002"
188313,WINGS ON DECK,"7317 GEORGIA AVE NW Washington, DC 20012",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188313,"http://maps.google.com/maps?q=7317 GEORGIA AVE NW Washington, DC 20012"
937,WINGS TO GO,"3502 12TH ST NE WASHINGTON, DC 20017",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=937,"http://maps.google.com/maps?q=3502 12TH ST NE WASHINGTON, DC 20017"
1694,WINNER CO,"1332 9TH ST NW Washington, DC 20009",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1694,"http://maps.google.com/maps?q=1332 9TH ST NW Washington, DC 20009"
4916,WINSTON EDUCATION CAMPUS,"3100 ERIE ST SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4916,"http://maps.google.com/maps?q=3100 ERIE ST SE WASHINGTON, DC 20020"
3391,WISCONSIN AVE SHELL GAS STATION,"4900 WISCONSIN AVE NW WASHINGTON, DC 20007",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3391,"http://maps.google.com/maps?q=4900 WISCONSIN AVE NW WASHINGTON, DC 20007"
5205,WISDOM (n) (s),"1432 PENNSYLVANIA AVE SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5205,"http://maps.google.com/maps?q=1432 PENNSYLVANIA AVE SE Washington, DC 20003"
7107,WISEGUY NY PIZZA,"300 MASSACHUSETTS AVE NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7107,"http://maps.google.com/maps?q=300 MASSACHUSETTS AVE NW WASHINGTON, DC 20001"
1549,WISEMILLER DELI,"1226 36TH ST NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1549,"http://maps.google.com/maps?q=1226 36TH ST NW Washington, DC 20007"
1421,WISEMILLER'S GROCERY & DELI,"1236 36TH ST NW WASHINGTON, DC 20007",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1421,"http://maps.google.com/maps?q=1236 36TH ST NW WASHINGTON, DC 20007"
1827,WISEY'S DELI,"1440 WISCONSIN AVE NW WASHINGTON, DC 20007",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1827,"http://maps.google.com/maps?q=1440 WISCONSIN AVE NW WASHINGTON, DC 20007"
4802,WISEY'S DELI,"1440 WISCONSIN AVE NW WASHINGTON, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4802,"http://maps.google.com/maps?q=1440 WISCONSIN AVE NW WASHINGTON, DC 20007"
3700,WOK & ROLL,"604 H ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3700,"http://maps.google.com/maps?q=604 H ST NW WASHINGTON, DC 20001"
5358,WOK N ROLL,"1801 Belmont RD NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5358,"http://maps.google.com/maps?q=1801 Belmont RD NW WASHINGTON, DC 20009"
1888,WOMAN'S NATIONAL DEMOCRATIC CLUB,"1526 NEW HAMPSHIRE AVE NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1888,"http://maps.google.com/maps?q=1526 NEW HAMPSHIRE AVE NW Washington, DC 20036"
3730,WONDER CHICKEN,"6200 GEORGIA AVE NW Washington, DC 20011",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3730,"http://maps.google.com/maps?q=6200 GEORGIA AVE NW Washington, DC 20011"
173111,WONDERLAND BALLROOM,"2801 8TH ST NE WASHINGTON, DC 20017",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173111,"http://maps.google.com/maps?q=2801 8TH ST NE WASHINGTON, DC 20017"
147884,WOODLANDS VEGAN BISTRO,"2928 GEORGIA AVE NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147884,"http://maps.google.com/maps?q=2928 GEORGIA AVE NW WASHINGTON, DC 20001"
2732,WOODLEY CAFE,"2619 CONNECTICUT AVE NW WASHINGTON, DC 20008",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2732,"http://maps.google.com/maps?q=2619 CONNECTICUT AVE NW WASHINGTON, DC 20008"
2761,WOODLEY MARKET,"2660 WOODLEY RD NW WASHINGTON, DC 20008",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2761,"http://maps.google.com/maps?q=2660 WOODLEY RD NW WASHINGTON, DC 20008"
147305,WOODLEY PARK ACE HARDWARE,"2616 CONNECTICUT AVE NW WASHINGTON, DC 20008",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147305,"http://maps.google.com/maps?q=2616 CONNECTICUT AVE NW WASHINGTON, DC 20008"
5716,WOODNER MARKET,"3636 16TH ST NW UNIT AG-28 WASHINGTON, DC 20010",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5716,"http://maps.google.com/maps?q=3636 16TH ST NW WASHINGTON, DC 20010"
5800,WOODRIDGE VET'S LIQUOR,"1358 BRENTWOOD RD NE WASHINGTON, DC 20018",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5800,"http://maps.google.com/maps?q=1358 BRENTWOOD RD NE WASHINGTON, DC 20018"
5438,WOODROW WILSON INTERNATIONAL CENTER,"1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5438,"http://maps.google.com/maps?q=1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
147484,WOODROW WILSON SENIOR HIGH SCHOOL,"3950 CHESAPEAKE ST NW WASHINGTON, DC 20016",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147484,"http://maps.google.com/maps?q=3950 CHESAPEAKE ST NW WASHINGTON, DC 20016"
4676,WOODROW WILSON SENIOR HIGH SCHOOL,"3950 CHESAPEAKE ST NW WASHINGTON, DC 20016",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4676,"http://maps.google.com/maps?q=3950 CHESAPEAKE ST NW WASHINGTON, DC 20016"
3709,WOODWARD LIQUOR,"6111 BLAIR RD NW Washington, DC 20011",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3709,"http://maps.google.com/maps?q=6111 BLAIR RD NW Washington, DC 20011"
7192,WOODWARD TABLE,"1426 H ST NW WASHINGTON, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7192,"http://maps.google.com/maps?q=1426 H ST NW WASHINGTON, DC 20005"
5430,WOOLLY MAMMOTH THEATRE COMPANY,"641 D ST NW WASHINGTON, DC 20004",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5430,"http://maps.google.com/maps?q=641 D ST NW WASHINGTON, DC 20004"
173075,WOOLLY MAMMOTH THEATRE COMPANY,"641 D ST NW WASHINGTON, DC 20004",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173075,"http://maps.google.com/maps?q=641 D ST NW WASHINGTON, DC 20004"
809,WOOMI KYOTO SUSHI,"201 MASSACHUSETTS AVE NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=809,"http://maps.google.com/maps?q=201 MASSACHUSETTS AVE NE Washington, DC 20002"
2242,WORLD BANK,"1850 I ST NW Washington, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2242,"http://maps.google.com/maps?q=1850 I ST NW Washington, DC 20006"
2178,WORLD BANK,"1818 H ST NW Washington, DC 20433",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2178,"http://maps.google.com/maps?q=1818 H ST NW Washington, DC 20433"
3540,WORLD MARKET,"5335 WISCONSIN AVE NW Washington, DC 20015",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3540,"http://maps.google.com/maps?q=5335 WISCONSIN AVE NW Washington, DC 20015"
4142,WORLD WINE AND SPIRITS,"1453 PENNSYLVANIA AVE SE Washington, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4142,"http://maps.google.com/maps?q=1453 PENNSYLVANIA AVE SE Washington, DC 20003"
188586,WORLD WINE AND SPIRITS,"1453 PENNSYLVANIA AVE SE Washington, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188586,"http://maps.google.com/maps?q=1453 PENNSYLVANIA AVE SE Washington, DC 20003"
172711,WOW MARKET,"6226 GEORGIA AVE NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172711,"http://maps.google.com/maps?q=6226 GEORGIA AVE NW Washington, DC 20010"
6413,WOW MARKET,"6226 GEORGIA AVE NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6413,"http://maps.google.com/maps?q=6226 GEORGIA AVE NW Washington, DC 20010"
147268,WOW MARKET,"6226 GEORGIA AVE NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147268,"http://maps.google.com/maps?q=6226 GEORGIA AVE NW Washington, DC 20010"
173011,WT CAFE,"703 EDGEWOOD ST NE WASHINGTON, DC 20017",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173011,"http://maps.google.com/maps?q=703 EDGEWOOD ST NE WASHINGTON, DC 20017"
187444,WUNDER GARTEN,"150 M ST NE WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187444,"http://maps.google.com/maps?q=150 M ST NE WASHINGTON, DC 20002"
188196,XO RESTAURANT & LOUNGE,"1426 L ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188196,"http://maps.google.com/maps?q=1426 L ST NW Washington, DC 20005"
188411,XXXXX-Vendor-NY Ice Cream,"15200 Leicestarshire ST APT 343 WOODBRIDGE, VA 22191",Mobile Vending,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188411,"http://maps.google.com/maps?q=15200 Leicestarshire ST WOODBRIDGE, VA 22191"
188304,xxxxx-Vendor-PEPE,"717 D ST SW WASHINGTON, DC 20004",Unknown,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188304,"http://maps.google.com/maps?q=717 D ST SW WASHINGTON, DC 20004"
