report_id,risk,phone_num,insp_date,insp_timein,insp_timeout,insp_name,insp_badge
813320,3,,2015-09-14,14:20:00,15:05:00,Bruce E. Flippens,411
813321,3,2024502536,2015-09-14,12:50:00,13:30:00,JEMAL YASIN,026
813323,4,2025595004,2015-09-15,19:17:00,,Ivory Gene Cooper,650
813328,3,2028989000,2015-09-14,13:35:00,14:15:00,ROSS J. GATERETSE,624
813333,3,,2015-09-14,14:25:00,15:25:00,ROSS J. GATERETSE,624
813338,3,2023643088,2015-09-16,11:10:00,12:05:00,Jaime Hernandez,607
813339,3,2023674955,2015-09-16,10:40:00,12:35:00,Douglas Dalier,082
813341,4,2022233636,2015-09-16,12:30:00,13:40:00,Joyce Moore,64
813342,3,2029661222,2015-09-16,10:48:00,11:40:00,Alemayehu Tekleselassie,029
813347,4,2025431040,2015-09-16,10:10:00,13:15:00,JEMAL YASIN,026
813350,3,2027332405,2015-09-16,14:38:00,15:21:00,Ivory Gene Cooper,650
813352,3,2025294547,2015-09-16,10:44:00,11:50:00,FANG,611
813358,3,2023648313,2015-09-16,12:15:00,12:35:00,Jaime Hernandez,607
813359,3,2023334810,2015-09-16,14:40:00,16:30:00,Douglas Dalier,082
813360,3,2029039056,2015-09-16,12:45:00,12:55:00,Jaime Hernandez,607
813368,3,,2015-09-14,11:30:00,12:30:00,SHARON CAVE,124
813372,3,,2015-09-14,13:30:00,14:30:00,SHARON CAVE,124
813379,3,,2015-09-17,10:05:00,11:15:00,Douglas Dalier,082
813380,3,2022433030,2015-09-17,10:34:00,11:20:00,Alemayehu Tekleselassie,029
813382,3,2026876356,2015-09-17,11:20:00,12:40:00,Douglas Dalier,082
813388,3,2022370604,2015-09-17,13:34:00,15:18:00,Alemayehu Tekleselassie,029
813390,3,2023997526,2015-09-17,10:15:00,11:05:00,FANG,611
813394,3,2025263301,2015-09-17,15:05:00,15:45:00,FANG,611
813398,3,2023646549,2015-09-17,11:05:00,11:30:00,Jaime Hernandez,607
813404,3,2023525083,2015-09-17,12:30:00,13:20:00,JEMAL YASIN,026
813405,2,2022345095,2015-09-17,13:10:00,14:00:00,Jaime Hernandez,607
813414,3,2022377711,2015-09-18,10:49:00,,Alemayehu Tekleselassie,029
813415,3,2024084237,2015-09-18,10:30:00,11:30:00,Joyce Moore,64
813420,3,2025371040,2015-09-18,12:41:00,14:02:00,Alemayehu Tekleselassie,029
813430,3,2024884113,2015-09-18,12:50:00,13:10:00,JEMAL YASIN,026
813434,3,2024489217,2015-09-18,13:15:00,14:30:00,Alice Jackson,54
813439,3,2026240053,2015-09-18,11:30:00,12:30:00,SHARON CAVE,124
813445,3,2028981698,2015-09-21,11:30:00,12:15:00,Alice Jackson,54
813449,3,2022961458,2015-09-21,10:55:00,11:30:00,Bruce E. Flippens,411
813455,3,2025464737,2015-09-21,10:50:00,11:55:00,FANG,611
813456,3,2025437656,2015-09-21,12:00:00,12:55:00,FANG,611
813458,4,2022341969,2015-09-21,11:35:00,12:20:00,Jaime Hernandez,607
813459,3,2028425007,2015-09-18,10:30:00,11:25:00,Carolene Bailey,107
813462,3,2027370327,2015-09-14,13:40:00,14:10:00,Carolene Bailey,107
813465,3,2028228783,2015-09-21,12:55:00,14:45:00,ROSS J. GATERETSE,624
813470,3,2023477707,2015-09-21,11:35:00,12:35:00,SHARON CAVE,124
813474,3,2023477359,2015-09-21,12:00:00,12:45:00,SHARON CAVE,124
813477,2,2022442447,2015-09-22,11:44:00,13:04:00,Alemayehu Tekleselassie,029
813478,3,2023334369,2015-09-22,10:40:00,11:20:00,Douglas Dalier,082
813480,3,2026282222,2015-09-22,12:00:00,13:30:00,Denise T. Lucas,603
813485,3,2025541357,2015-05-06,11:10:00,11:40:00,SHARON CAVE,124
813486,3,2027894127,2015-09-22,13:10:00,13:30:00,SHARON CAVE,124
813488,3,2023473293,2015-09-22,12:00:00,12:40:00,SHARON CAVE,124
813492,4,2022328466,2015-09-22,11:40:00,13:10:00,Jaime Hernandez,607
813493,3,2025439090,2015-09-22,14:18:00,14:55:00,FANG,611
813495,3,2028983650,2015-09-22,10:55:00,12:25:00,ROSS J. GATERETSE,624
813496,3,2028240730,2015-09-08,12:10:00,12:40:00,SHARON CAVE,124
813507,3,2025294547,2015-09-23,11:00:00,11:40:00,FANG,611
813512,3,2024504686,2015-09-23,11:10:00,12:10:00,SHARON CAVE,124
813516,3,2027830007,2015-09-10,14:30:00,15:30:00,SHARON CAVE,124
813526,4,,2015-09-23,10:55:00,12:15:00,ROSS J. GATERETSE,624
813528,3,2027066761,2015-09-23,12:35:00,13:35:00,ROSS GATERETSE,624
813531,3,2022169550,2015-09-22,14:15:00,15:45:00,Denise T. Lucas,603
813533,5,2026374701,2015-09-22,09:24:00,11:50:00,Denise T. Lucas,603
813534,5,2026374701,2015-09-22,10:15:00,11:50:00,Denise T. Lucas,603
813535,5,2026371234,2015-09-22,10:15:00,11:50:00,Denise T. Lucas,603
813539,3,2022441949,2015-09-24,11:01:00,13:04:00,Alemayehu Tekleselassie,029
813542,3,2023334100,2015-09-24,11:10:00,12:00:00,Douglas Dalier,082
813547,3,2026821111,2015-09-24,12:30:00,13:15:00,Alice Jackson,54
813550,3,2026958115,2015-09-24,13:34:00,14:14:00,Alemayehu Tekleselassie,029
813551,4,2025595004,2015-09-24,11:20:00,15:55:00,Denise T. Lucas,603
813554,2,2029094389,2015-09-24,14:35:00,15:25:00,Douglas Dalier,082
813556,3,2022370604,2015-09-24,14:18:00,15:02:00,Alemayehu Tekleselassie,029
813562,3,2026240053,2015-09-24,10:30:00,11:00:00,SHARON CAVE,124
813570,3,2024081600,2015-09-24,00:40:00,13:50:00,Carolene Bailey,107
813571,3,2029948844,2015-09-24,10:50:00,12:25:00,ROSS J. GATERETSE,624
813572,3,2024489217,2015-09-24,12:20:00,12:45:00,Jaime Hernandez,607
813576,3,7812242488,2015-09-11,13:25:00,14:45:00,Carolene Bailey,107
813582,3,2023472233,2015-09-25,11:30:00,12:15:00,Alice Jackson,54
813586,2,2023338288,2015-09-25,13:25:00,14:35:00,Douglas Dalier,082
813591,1,,2015-09-25,15:00:00,15:45:00,FANG,611
813597,3,2026974293,2015-09-25,13:50:00,14:45:00,Carolene Bailey,107
813599,3,2023334369,2015-09-25,11:05:00,11:25:00,Douglas Dalier,082
813603,3,2025371040,2015-09-28,14:16:00,15:25:00,Alemayehu Tekleselassie,029
813604,3,2027067508,2015-09-28,11:00:00,11:35:00,Douglas Dalier,082
813610,4,2022328466,2015-09-28,11:40:00,12:10:00,Jaime Hernandez,607
813612,4,2022341969,2015-09-28,12:25:00,12:40:00,Jaime Hernandez,607
813627,3,2025054000,2015-09-28,13:55:00,14:55:00,ROSS J. GATERETSE,624
813629,3,,2015-09-29,12:30:00,13:15:00,Alice Jackson,54
813631,3,2028983650,2015-09-29,13:30:00,14:15:00,Alice Jackson,54
813632,4,2026862233,2015-09-29,01:55:00,14:30:00,Alemayehu Tekleselassie,029
813634,3,2024489217,2015-09-29,12:40:00,13:20:00,Jaime Hernandez,607
813637,4,2025431040,2015-09-29,12:45:00,13:20:00,JEMAL YASIN,026
813640,3,2029744260,2015-09-29,14:45:00,15:45:00,Alice Jackson,54
813642,3,2023674955,2015-09-29,13:45:00,14:10:00,Douglas Dalier,082
813644,4,2025876258,2015-09-29,12:55:00,14:45:00,Ross J. Gateretse,624
813645,3,2026873200,2015-09-29,14:15:00,14:40:00,Douglas Dalier,082
813651,3,,2015-09-29,13:15:00,14:15:00,FANG,611
813669,3,2023334369,2015-09-30,12:25:00,12:45:00,Douglas Dalier,082
813670,3,,2015-09-30,12:50:00,13:45:00,Alice Jackson,54
813688,3,2025464737,2015-09-30,12:45:00,13:25:00,FANG,611
813689,3,2026876356,2015-09-29,14:40:00,15:05:00,Douglas Dalier,082
813691,3,2024489217,2015-09-30,14:05:00,14:05:00,Jaime Hernandez,607
813712,3,2027725987,2015-09-30,12:55:00,12:15:00,ROSS J. GATERETSE,624
813724,4,2025595004,2015-10-01,10:30:00,15:30:00,Joyce Moore,64
813749,3,2025371040,2015-10-01,13:20:00,14:55:00,ROSS J. GATERETSE,624
813750,2,2022234762,2015-10-01,13:40:00,14:40:00,Jaime Hernandez,607
813757,3,2024833000,2015-10-01,02:10:00,14:30:00,Carolene Bailey,107
813762,3,,2015-10-02,09:30:00,10:30:00,Joyce Moore,64
813763,3,2024504686,2015-10-01,13:45:00,14:20:00,SHARON CAVE,124
813773,3,2028630068,2015-10-02,11:12:00,12:00:00,Douglas Dalier,082
813781,3,2028841880,2015-10-02,12:40:00,14:10:00,Denise T. Lucas,603
813796,3,2027837995,2015-10-02,14:15:00,14:55:00,Jaime Hernandez,607
813798,2,2025891740,2015-10-02,11:30:00,12:20:00,SHARON CAVE,124
813799,2,2026822653,2015-10-02,13:30:00,14:30:00,SHARON CAVE,124
813805,3,3109269920,2015-10-02,11:00:00,11:50:00,Carolene Bailey,107
813806,3,2023938809,2015-10-05,10:15:00,11:00:00,Joyce Moore,64
813811,2,2023373649,2015-10-05,10:30:00,11:50:00,Temesgen Jemaneh,422
813817,3,2026252222,2015-10-05,12:10:00,15:00:00,Temesgen Jemaneh,422
813818,3,2022328888,2015-10-05,12:15:00,14:20:00,Denise T. Lucas,603
813830,3,2027355895,2015-10-05,10:18:00,11:10:00,FANG,611
813834,3,2023717994,2015-10-05,10:05:00,11:15:00,Jaime Hernandez,607
813837,3,2025890899,2015-10-05,11:25:00,12:15:00,Jaime Hernandez,607
813843,3,2025371040,2015-10-02,14:25:00,15:10:00,Ross J. Gateretse,624
813846,3,2022441949,2015-10-02,10:55:00,11:55:00,ROSS J. GATERETSE,624
813858,2,2023338288,2015-10-06,11:00:00,11:55:00,Temesgen Jemaneh,422
813862,3,2024790027,2015-10-06,10:50:00,12:10:00,Douglas Dalier,082
813863,5,,2015-10-06,11:55:00,13:04:00,Temesgen Jemaneh,422
813875,3,2023374148,2015-10-06,14:00:00,15:00:00,Temesgen Jemaneh,422
813882,3,2027237300,2015-10-06,11:13:00,11:45:00,JEMAL YASIN,026
813884,3,2027725987,2015-10-06,10:55:00,11:40:00,Jaime Hernandez,607
813896,3,,2015-10-06,11:15:00,12:05:00,Carolene Bailey,107
813917,3,2023374900,2015-10-07,12:50:00,14:45:00,Temesgen Jemaneh,422
813928,1,2023038010,2015-10-07,09:25:00,10:20:00,Jaime Hernandez,607
813930,2,,2015-10-07,11:30:00,11:50:00,Carolene Bailey,107
813933,3,,2015-10-07,11:25:00,12:10:00,FANG,611
813935,4,2022233636,2015-10-07,13:45:00,14:15:00,Carolene Bailey,107
813943,3,2028980360,2015-10-07,12:30:00,13:10:00,Jaime Hernandez,607
813945,3,2029662530,2015-10-07,12:55:00,14:15:00,ROSS. GATERETSE,624
813946,3,2023934404,2015-10-07,11:30:00,12:30:00,SHARON CAVE,124
813982,3,2023334733,2015-10-09,10:25:00,12:10:00,Temesgen Jemaneh,422
813983,4,2025595004,2015-10-09,11:12:00,14:22:00,Ivory Gene Cooper,650
813994,2,2027261511,2015-10-09,13:40:00,14:20:00,JEMAL YASIN,026
814006,3,2029948844,2015-10-09,13:15:00,13:50:00,Jaime Hernandez,607
814009,3,2025885500,2015-10-09,11:00:00,12:55:00,Carolene Bailey,107
814010,3,2022341884,2015-10-07,11:01:00,11:55:00,FANG,611
814021,3,2023371111,2015-10-13,10:56:00,12:20:00,Temesgen Jemaneh,422
814024,3,2025263301,2015-10-01,12:30:00,13:15:00,R ESPY-HARLAN,59
814029,3,2023470050,2015-10-13,10:00:00,11:15:00,Joyce Moore,64
814037,3,2023381414,2015-10-13,13:03:00,14:40:00,Temesgen Jemaneh,422
814039,3,,2015-10-13,09:30:00,10:30:00,Temesgen Jemaneh,422
814042,2,2023880348,2015-10-13,14:15:00,15:30:00,Alice Jackson,54
814044,3,2024087474,2015-10-13,09:15:00,10:40:00,Jaime Hernandez,607
814047,3,2022481991,2015-10-13,12:30:00,13:20:00,Jemal Yasin,026
814053,2,2023622253,2015-10-13,14:25:00,15:20:00,ROSS GATERETSE,624
814057,3,,2015-10-13,10:55:00,12:10:00,ROSS J. GATERETSE,624
814062,3,2023477707,2015-09-26,10:30:00,11:15:00,SHARON  CAVE,124
814066,3,2026106464,2015-10-13,12:50:00,14:50:00,Megan Johnson,121
814073,5,2025544040,2015-10-14,10:40:00,14:46:00,Dawn Adams,19
814086,5,2025544040,2015-10-14,14:48:00,16:00:00,Dawn Adams,19
814088,3,2023870909,2015-10-14,13:40:00,15:40:00,Denise T. Lucas,603
814089,3,2022966383,2015-10-14,11:15:00,12:10:00,Jaime Hernandez,607
814094,3,2023377600,2015-10-14,12:45:00,13:35:00,Jaime Hernandez,607
814101,3,2026673939,2015-10-14,10:45:00,12:20:00,ROSS J. GATERETSE,624
814117,3,2025244862,2015-10-15,11:15:00,12:50:00,Douglas Dalier,082
814118,3,2027583637,2015-10-15,11:34:00,13:12:00,Alemayehu Tekleselassie,029
814125,3,2026820500,2015-10-15,10:50:00,11:50:00,Jaime Hernandez,607
814128,4,2029741961,2015-10-15,14:05:00,14:40:00,Jaime Hernandez,607
814133,2,2024644354,2015-10-15,10:55:00,12:15:00,ROSS J. GATERETSE,624
814141,3,2023991725,2015-10-16,11:56:00,13:12:00,Alemayehu Tekleselassie,029
814142,3,2024505620,2015-10-16,10:40:00,13:10:00,Denise T. Lucas,603
814165,3,2026387101,2015-10-16,10:20:00,11:15:00,Jaime Hernandez,607
814167,3,2024992393,2015-10-16,12:10:00,13:00:00,Jaime Hernandez,607
814170,4,2025876258,2015-10-16,15:30:00,16:20:00,Jaime Hernandez,607
814171,2,2022999111,2015-10-16,12:35:00,13:45:00,ROSS GATERETSE,624
814176,3,2024136883,2015-10-16,11:26:00,12:20:00,FANG,611
814181,3,2028327332,2015-10-16,11:00:00,12:45:00,R ESPY-HARLAN,59
814188,3,2026282222,2015-10-19,11:45:00,12:30:00,Joyce Moore,64
814193,3,2023334422,2015-10-19,12:00:00,13:55:00,Temesgen Jemaneh,422
814194,3,2024840301,2015-10-19,11:45:00,12:55:00,Douglas Dalier,082
814202,2,,2015-10-19,10:20:00,11:05:00,FANG,611
814210,3,2026599070,2015-10-19,12:15:00,13:00:00,Jaime Hernandez,607
814211,3,2025065589,2015-10-19,13:05:00,14:05:00,Jaime Hernandez,607
814228,4,2023422500,2015-10-20,09:10:00,12:00:00,Temesgen Jemaneh,422
814248,3,2024087474,2015-10-20,09:50:00,10:40:00,Jaime Hernandez,607
814249,3,2023380307,2015-10-20,13:20:00,14:30:00,Douglas Dalier,082
814253,3,2023334100,2015-10-20,13:00:00,14:30:00,Temesgen Jemaneh,422
814259,3,2029948844,2015-10-20,12:05:00,12:15:00,Jaime Hernandez,607
814260,3,2022651586,2015-10-20,10:17:00,11:25:00,FANG,611
814267,3,2023377600,2015-10-20,13:05:00,13:30:00,Jaime Hernandez,607
814272,3,2023620000,2015-10-20,13:25:00,15:15:00,ROSS GATERETSE,624
814299,3,2026100100,2015-10-21,11:00:00,11:35:00,Douglas Dalier,082
814304,3,2026100100,2015-10-21,11:45:00,13:50:00,Douglas Dalier,082
814313,2,2026590033,2015-10-21,12:20:00,13:40:00,Temesgen Jemaneh,422
814316,3,2023878261,2015-10-21,10:24:00,11:10:00,FANG,611
814317,3,2022656688,2015-10-21,11:25:00,12:40:00,FANG,611
814321,2,2022234762,2015-10-21,11:55:00,12:20:00,Jaime Hernandez,607
814329,4,2022233636,2015-10-21,13:50:00,14:30:00,Temesgen Jemaneh,422
814330,3,2029662530,2015-10-21,10:55:00,12:05:00,ROSS J. GATERETSE,624
814333,3,2023622583,2015-10-21,13:35:00,15:05:00,ROSS J. GATERETSE,624
814347,4,2023383830,2015-10-22,11:00:00,12:30:00,Temesgen Jemaneh,422
814352,3,2027355649,2015-10-22,13:45:00,14:50:00,Douglas Dalier,082
814355,3,2022966383,2015-10-22,09:45:00,10:00:00,Jaime Hernandez,607
814358,1,2023038010,2015-10-22,11:10:00,11:45:00,Jaime Hernandez,607
814366,3,2023334733,2015-10-22,13:15:00,14:40:00,Temesgen Jemaneh,422
814369,3,2023334733,2015-10-22,13:15:00,14:40:00,Temesgen Jemaneh,422
814375,3,2025890899,2015-10-22,12:15:00,12:30:00,Jaime Hernandez,607
814376,2,2025067178,2015-10-22,13:10:00,13:55:00,FANG,611
814377,3,2026820500,2015-10-22,12:35:00,12:45:00,Jaime Hernandez,607
819799,4,2025595004,2015-10-23,10:30:00,15:00:00,Joyce Moore,64
819804,3,2028296647,2015-10-23,13:00:00,14:00:00,Jemal Yasin,026
819806,2,2029860022,2015-10-23,10:20:00,11:20:00,FANG,611
819812,2,2028421179,2015-10-23,13:00:00,14:50:00,Temesgen Jemaneh,422
819834,2,2026870782,2015-10-26,11:42:00,14:30:00,Temesgen Jemaneh,422
819838,3,2028989000,2015-10-26,10:25:00,11:15:00,Megan Johnson,121
819868,3,2026387101,2015-10-27,11:15:00,11:35:00,Jaime Hernandez,607
819869,3,2028228783,2015-10-27,11:45:00,12:50:00,Jaime Hernandez,607
819871,3,2023717994,2015-10-27,13:25:00,13:40:00,Jaime Hernandez,607
819875,3,2024842739,2015-10-27,15:45:00,16:50:00,Douglas Dalier,082
819876,3,2022169550,2015-10-27,14:45:00,15:30:00,Joyce Moore,64
819878,3,2025121066,2015-10-26,11:10:00,12:10:00,SHARON CAVE,124
819893,4,2027830348,2015-10-28,09:58:00,13:40:00,Dawn Adams,19
819905,5,2025543354,2015-10-28,14:10:00,16:31:00,Dawn Adams,19
819914,3,2023493700,2015-10-21,12:07:00,16:17:00,Dawn Adams,19
819926,3,2026599070,2015-10-29,09:50:00,10:10:00,Jaime Hernandez,607
819929,3,2023447021,2015-10-29,13:50:00,14:50:00,Douglas Dalier,082
819930,3,2025294854,2015-10-29,13:45:00,14:45:00,Alice Jackson,54
819940,3,2023334422,2015-10-28,14:00:00,14:50:00,Temesgen Jemaneh,422
819944,3,2022377711,2015-10-29,10:55:00,12:15:00,ROSS J. GATERETSE,624
819945,3,2023445911,2015-10-30,13:40:00,14:30:00,Jemal Yasin,026
819952,4,2027127457,2015-10-30,12:00:00,12:45:00,Joyce Moore,64
819957,2,2026439222,2015-10-30,13:00:00,14:20:00,Alice Jackson,54
819958,3,2023933776,2015-10-30,10:45:00,14:15:00,Dawn Adams,19
819959,3,2028064142,2015-10-30,11:52:00,14:30:00,Temesgen Jemaneh,422
819961,3,2024081600,2015-10-30,14:30:00,16:42:00,Dawn Adams,19
819963,3,2028064147,2015-10-30,12:45:00,14:00:00,Jemal Yasin,026
819965,3,2028064147,2015-10-30,11:52:00,14:30:00,Temesgen Jemaneh,422
819967,3,2023638218,2015-10-30,10:55:00,12:25:00,ROSS J. GATERETSE,624
819968,3,2025881211,2015-10-30,13:45:00,14:55:00,ROSS J. GATERETSE,624
819974,3,2023476676,2015-10-30,12:30:00,13:30:00,SHARON CAVE,124
820001,3,2023716788,2015-11-02,14:30:00,15:20:00,SHARON CAVE,124
820003,2,2029861333,2015-11-02,12:07:00,13:10:00,FANG,611
820006,2,2022895888,2015-11-03,10:30:00,13:15:00,Denise Lucas,603
820008,3,2024643390,2015-11-03,11:15:00,12:40:00,Douglas Dalier,082
820012,4,2026282888,2015-11-03,11:29:00,,Dawn Adams,19
820013,3,2025440518,2015-11-03,13:30:00,14:50:00,Douglas Dalier,082
820021,3,2027355895,2015-11-03,14:10:00,14:45:00,Jemal Yasin,026
820028,2,2026958100,2015-11-03,11:40:00,12:30:00,FANG,611
820029,3,2024088484,2015-10-29,13:55:00,14:45:00,Carolene Bailey,107
820032,2,2029392801,2015-11-03,14:00:00,14:40:00,FANG,611
820042,3,2025254375,2015-11-04,11:00:00,12:25:00,Douglas Dalier,082
820043,3,2020000000,2015-11-04,12:10:00,13:15:00,Alice Jackson,54
820054,3,2023991725,2015-11-04,13:56:00,14:34:00,Alemayehu Tekleselassie,029
820066,3,2027226966,2015-11-04,13:55:00,15:10:00,ROSS J. GATERETSE,624
820067,2,2025945849,2015-11-04,10:55:00,12:05:00,ROSS J. GATERETSE,624
820070,3,2022301111,2015-11-05,10:30:00,11:10:00,Alice Jackson,54
820072,3,2024840228,2015-11-05,10:35:00,12:05:00,Douglas Dalier,082
820081,2,2024393801,2015-11-05,10:40:00,12:00:00,Jaime Hernandez,607
820092,3,2022328888,2015-11-05,13:25:00,14:25:00,JEMAL YASIN,026
820096,3,2028632790,2015-11-05,13:30:00,14:20:00,Bruce E. Flippens,411
820102,3,2026360011,2015-10-19,13:00:00,13:45:00,R ESPY-HARLAN,59
820104,3,2022301111,2015-11-04,13:30:00,14:20:00,SHARON CAVE,124
820110,2,2023375115,2015-11-06,10:30:00,11:35:00,Temesgen Jemaneh,422
820112,3,2023525083,2015-11-06,10:10:00,11:40:00,Douglas Dalier,082
820117,4,2025595004,2015-11-06,10:30:00,13:55:00,Joyce Moore,64
820124,3,2023333120,2015-11-06,12:00:00,13:55:00,Temesgen Jemaneh,422
820141,3,2028822666,2015-11-06,13:55:00,15:10:00,ROSS J. GATERETSE,624
820142,2,,2015-11-06,12:25:00,13:35:00,ROSS J. GATERETSE,624
820143,3,2024796863,2015-11-06,13:00:00,13:45:00,Jaime Hernandez,607
820156,2,2406038879,2015-11-09,23:45:00,13:10:00,Jemal Yasin,026
820157,3,2023470050,2015-11-09,11:15:00,12:00:00,Joyce Moore,64
820158,3,2024088484,2015-11-09,11:00:00,00:40:00,Denise T. Lucas,603
820162,4,2023422500,2015-11-09,10:20:00,12:00:00,Temesgen Jemaneh,422
820172,3,2026398424,2015-11-09,14:00:00,15:40:00,Denise T. Lucas,603
820177,3,2025541357,2015-11-09,12:30:00,13:40:00,Jaime Hernandez,607
820179,2,2022342501,2015-11-09,13:24:00,14:00:00,FANG,611
820181,2,2023373649,2015-11-09,14:00:00,14:30:00,Temesgen Jemaneh,422
820184,3,2027355649,2015-11-09,10:35:00,11:00:00,Douglas Dalier,082
820185,2,2025880599,2015-11-09,14:15:00,15:10:00,FANG,611
820188,2,2025281140,2015-11-05,10:45:00,11:40:00,Carolene Bailey,107
820194,3,2023870909,2015-11-10,10:20:00,12:05:00,Jemal Yasin,026
820197,3,2028329464,2015-11-10,11:11:00,11:30:00,Alice Jackson,54
820203,2,2025478327,2015-11-10,11:30:00,12:55:00,Douglas Dalier,082
820220,3,2023877638,2015-11-10,11:48:00,16:00:00,Denise T. Lucas,603
820222,3,2027236633,2015-11-10,10:00:00,11:20:00,Jaime Hernandez,607
820229,3,2026820143,2015-11-10,11:00:00,11:50:00,SHARON CAVE,124
820230,3,2026678735,2015-11-10,13:03:00,14:40:00,FANG,611
820241,3,2027231082,2015-11-06,12:45:00,13:35:00,ROSS J. GATERETSE,624
820246,3,,2015-11-12,10:00:00,11:00:00,Temesgen Jemaneh,422
820254,3,2027067508,2015-11-12,11:50:00,13:40:00,Temesgen Jemaneh,422
820256,3,3015360178,2015-11-12,12:30:00,13:45:00,Alice Jackson,54
820258,3,2028064142,2015-11-12,12:30:00,13:00:00,Jemal Yasin,026
820262,3,2024842739,2015-11-12,13:25:00,14:35:00,Douglas Dalier,082
820275,3,2024796863,2015-11-12,12:15:00,12:25:00,Jaime Hernandez,607
820300,4,2023420444,2015-11-13,09:00:00,13:30:00,Temesgen Jemaneh,422
820306,3,2026100100,2015-11-13,10:45:00,11:15:00,Douglas Dalier,082
820307,3,2026364213,2015-11-13,12:45:00,13:30:00,Alice Jackson,54
820309,5,2023420444,2015-11-13,09:00:00,13:30:00,Temesgen Jemaneh,422
820311,3,2026100100,2015-11-13,11:16:00,11:55:00,Douglas Dalier,082
820317,3,2026398999,2015-11-13,13:15:00,15:37:00,Denise T. Lucas,603
820320,3,2024505620,2015-11-13,13:19:00,14:10:00,FANG,611
820321,3,2024796738,2015-11-13,12:30:00,13:40:00,Jaime Hernandez,607
820327,4,2023420444,2015-11-13,09:00:00,13:30:00,Temesgen Jemaneh,422
820329,2,2025945849,2015-11-13,13:15:00,14:05:00,ROSS J. GATERETSE,624
820337,3,2025245210,2015-11-16,10:40:00,12:30:00,Denise T. Lucas,603
820346,3,2024136883,2015-11-16,11:05:00,12:05:00,Jemal Yasin,026
820353,2,2025067178,2015-11-16,13:20:00,14:00:00,Jemal Yasin,026
820356,3,2023371111,2015-11-16,13:40:00,,Temesgen Jemaneh,422
820372,2,2029860022,2015-11-17,10:10:00,11:00:00,JEMAL YASIN,026
820377,3,2027830007,2015-11-17,11:15:00,12:30:00,Alice Jackson,54
820380,2,2026958100,2015-11-17,12:00:00,12:45:00,JEMAL YASIN,026
820390,3,2024884000,2015-11-16,11:50:00,12:45:00,Douglas Dalier,082
820397,3,2024346405,2015-11-17,12:05:00,13:45:00,Jaime Hernandez,607
820405,2,2023477428,2015-11-17,12:35:00,13:25:00,Alice Jackson,54
820407,3,2026673939,2015-11-12,14:30:00,15:00:00,Carolene Bailey,107
820408,2,2022999111,2015-11-12,14:00:00,14:25:00,Carolene Bailey,107
820409,4,2022891703,2015-11-17,12:30:00,13:30:00,SHARON CAVE,124
820414,3,2022893600,2015-11-17,10:30:00,11:30:00,SHARON CAVE,124
820415,3,2022169481,2015-11-16,10:30:00,11:30:00,SHARON CAVE,124
820416,3,2025121066,2015-11-18,11:10:00,11:46:00,Alemayehu Tekleselassie,029
820424,3,2025244862,2015-11-16,15:45:00,16:15:00,Douglas Dalier,082
820427,3,2025548826,2015-11-18,11:25:00,12:35:00,Jaime Hernandez,607
820430,3,2022380180,2015-11-18,12:15:00,15:00:00,Denise T. Lucas,603
820442,3,2024888800,2015-11-18,13:05:00,14:15:00,Jaime Hernandez,607
820443,3,2028822666,2015-11-18,13:35:00,14:25:00,ROSS J. GATERETSE,624
820455,3,2025881211,2015-11-17,12:20:00,12:40:00,Carolene Bailey,107
820467,5,2025544040,2015-11-19,11:00:00,15:03:00,Dawn Adams,19
820476,5,2025544040,2015-11-19,15:08:00,16:00:00,Dawn Adams,19
820477,2,2029946429,2015-11-19,15:00:00,15:45:00,Douglas Dalier,082
820479,3,2026252222,2015-11-19,14:40:00,15:30:00,Temesgen Jemaneh,422
820482,2,,2015-11-19,14:35:00,15:25:00,ROSS J. GATERETSE,624
820491,3,2027226966,2015-11-19,12:15:00,13:05:00,ROSS J. GATERETSE,624
820493,3,2022481991,2015-11-19,10:55:00,11:55:00,ROSS J. GATERETSE,624
820497,4,2026339503,2015-11-20,10:15:00,12:30:00,Joyce Moore,64
820506,3,,2015-11-20,10:15:00,11:50:00,Temesgen Jemaneh,422
820511,4,2029947470,2015-11-20,11:20:00,12:45:00,Douglas Dalier,082
820512,5,2025543354,2015-11-20,11:49:00,14:15:00,Dawn Adams,19
820517,3,2029947472,2015-11-20,12:40:00,13:30:00,Douglas Dalier,082
820524,3,2022169481,2015-11-20,13:30:00,14:00:00,SHARON CAVE,124
820529,3,2026711951,2015-11-20,14:40:00,15:35:00,JEMAL YASIN,026
820545,3,2023996565,2015-11-23,11:00:00,12:15:00,Alemayehu Tekleselassie,029
820548,3,2027854314,2015-11-23,11:25:00,12:40:00,Douglas Dalier,082
820555,3,2026711951,2015-11-23,11:25:00,12:20:00,FANG,611
820565,3,2024346405,2015-11-23,13:40:00,14:05:00,Jaime Hernandez,607
820576,2,2022921960,2015-11-24,13:00:00,14:10:00,Alice Jackson,54
820606,3,2026378889,2015-11-24,13:00:00,14:00:00,Joyce Moore,64
820611,2,2023622253,2015-11-18,12:45:00,13:00:00,Carolene Bailey,107
820613,2,2024644354,2015-11-18,13:30:00,13:30:00,Carolene Bailey,107
820617,3,,2015-11-25,11:45:00,12:05:00,Carolene Bailey,107
820618,3,2023622583,2015-11-20,12:10:00,12:30:00,Carolene Bailey,107
820619,3,,2015-11-20,10:55:00,23:45:00,Carolene Bailey,107
